Episode,Score,Total Steps,Death,Epsilon
58, 1, 11, Status.SNAKE, 0.9445671308589195
59, 0, 9, Status.WALL, 0.9436225637280606
60, 1, 12, Status.WALL, 0.9426789411643326
61, 1, 8, Status.WALL, 0.9417362622231683
62, 0, 7, Status.WALL, 0.9407945259609451
63, 0, 8, Status.WALL, 0.9398537314349842
64, 0, 10, Status.WALL, 0.9389138777035492
65, 0, 9, Status.WALL, 0.9379749638258457
66, 0, 7, Status.WALL, 0.9370369888620198
67, 0, 18, Status.WALL, 0.9360999518731578
68, 1, 10, Status.WALL, 0.9351638519212846
69, 0, 4, Status.WALL, 0.9342286880693633
70, 1, 14, Status.WALL, 0.933294459381294
71, 0, 8, Status.WALL, 0.9323611649219127
72, 1, 12, Status.SNAKE, 0.9314288037569908
73, 0, 9, Status.WALL, 0.9304973749532338
74, 0, 35, Status.WALL, 0.9295668775782806
75, 0, 7, Status.WALL, 0.9286373107007023
76, 0, 9, Status.WALL, 0.9277086733900016
77, 2, 48, Status.SNAKE, 0.9267809647166116
78, 0, 18, Status.WALL, 0.925854183751895
79, 0, 21, Status.WALL, 0.9249283295681431
80, 2, 38, Status.SNAKE, 0.9240034012385749
81, 0, 6, Status.WALL, 0.9230793978373364
82, 0, 7, Status.WALL, 0.9221563184394991
83, 0, 10, Status.WALL, 0.9212341621210596
84, 1, 20, Status.SNAKE, 0.9203129279589385
85, 0, 8, Status.WALL, 0.9193926150309796
86, 0, 15, Status.WALL, 0.9184732224159486
87, 0, 10, Status.WALL, 0.9175547491935327
88, 0, 6, Status.WALL, 0.9166371944443392
89, 1, 14, Status.WALL, 0.9157205572498949
90, 1, 11, Status.WALL, 0.914804836692645
91, 1, 7, Status.SNAKE, 0.9138900318559524
92, 0, 10, Status.WALL, 0.9129761418240965
93, 0, 6, Status.WALL, 0.9120631656822724
94, 0, 38, Status.WALL, 0.9111511025165902
95, 0, 7, Status.WALL, 0.9102399514140735
96, 0, 13, Status.WALL, 0.9093297114626595
97, 0, 9, Status.WALL, 0.9084203817511969
98, 0, 15, Status.WALL, 0.9075119613694457
99, 0, 10, Status.WALL, 0.9066044494080763
100, 0, 29, Status.WALL, 0.9056978449586682
101, 1, 10, Status.WALL, 0.9047921471137096
102, 1, 16, Status.WALL, 0.9038873549665959
103, 0, 32, Status.WALL, 0.9029834676116293
104, 0, 10, Status.WALL, 0.9020804841440176
105, 0, 5, Status.WALL, 0.9011784036598737
106, 1, 28, Status.SNAKE, 0.9002772252562138
107, 2, 23, Status.SNAKE, 0.8993769480309576
108, 0, 5, Status.WALL, 0.8984775710829266
109, 0, 5, Status.WALL, 0.8975790935118436
110, 0, 37, Status.WALL, 0.8966815144183318
111, 0, 37, Status.WALL, 0.8957848329039134
112, 0, 9, Status.WALL, 0.8948890480710096
113, 0, 4, Status.WALL, 0.8939941590229386
114, 0, 17, Status.WALL, 0.8931001648639156
115, 0, 15, Status.WALL, 0.8922070646990518
116, 0, 7, Status.WALL, 0.8913148576343527
117, 0, 6, Status.WALL, 0.8904235427767183
118, 0, 25, Status.WALL, 0.8895331192339416
119, 0, 7, Status.WALL, 0.8886435861147077
120, 0, 31, Status.WALL, 0.887754942528593
121, 0, 10, Status.WALL, 0.8868671875860644
122, 0, 11, Status.WALL, 0.8859803203984784
123, 0, 7, Status.WALL, 0.88509434007808
124, 1, 14, Status.WALL, 0.8842092457380019
125, 0, 7, Status.WALL, 0.8833250364922639
126, 0, 8, Status.WALL, 0.8824417114557717
127, 0, 8, Status.WALL, 0.8815592697443159
128, 0, 15, Status.WALL, 0.8806777104745716
129, 0, 10, Status.WALL, 0.8797970327640969
130, 0, 18, Status.WALL, 0.8789172357313328
131, 0, 8, Status.WALL, 0.8780383184956015
132, 0, 35, Status.WALL, 0.8771602801771059
133, 1, 18, Status.WALL, 0.8762831198969288
134, 0, 15, Status.WALL, 0.8754068367770318
135, 0, 18, Status.WALL, 0.8745314299402548
136, 1, 7, Status.WALL, 0.8736568985103146
137, 0, 27, Status.WALL, 0.8727832416118043
138, 0, 12, Status.WALL, 0.8719104583701925
139, 0, 13, Status.WALL, 0.8710385479118223
140, 0, 6, Status.WALL, 0.8701675093639105
141, 0, 23, Status.WALL, 0.8692973418545467
142, 0, 17, Status.WALL, 0.8684280445126921
143, 0, 20, Status.WALL, 0.8675596164681794
144, 1, 9, Status.SNAKE, 0.8666920568517111
145, 0, 7, Status.WALL, 0.8658253647948594
146, 1, 16, Status.WALL, 0.8649595394300645
147, 0, 5, Status.WALL, 0.8640945798906344
148, 0, 12, Status.WALL, 0.8632304853107438
149, 1, 8, Status.WALL, 0.862367254825433
150, 0, 5, Status.WALL, 0.8615048875706075
151, 0, 19, Status.WALL, 0.8606433826830369
152, 0, 10, Status.WALL, 0.8597827393003539
153, 1, 13, Status.SNAKE, 0.8589229565610536
154, 0, 11, Status.WALL, 0.8580640336044925
155, 0, 16, Status.WALL, 0.857205969570888
156, 1, 13, Status.WALL, 0.8563487636013172
157, 0, 7, Status.WALL, 0.8554924148377159
158, 0, 37, Status.WALL, 0.8546369224228781
159, 1, 3, Status.SNAKE, 0.8537822855004553
160, 0, 17, Status.WALL, 0.8529285032149548
161, 3, 17, Status.SNAKE, 0.8520755747117399
162, 0, 10, Status.WALL, 0.8512234991370281
163, 0, 5, Status.WALL, 0.8503722756378911
164, 0, 14, Status.WALL, 0.8495219033622532
165, 0, 36, Status.WALL, 0.8486723814588909
166, 0, 7, Status.WALL, 0.847823709077432
167, 0, 8, Status.WALL, 0.8469758853683546
168, 0, 18, Status.WALL, 0.8461289094829862
169, 0, 15, Status.WALL, 0.8452827805735033
170, 2, 15, Status.WALL, 0.8444374977929298
171, 0, 17, Status.WALL, 0.8435930602951368
172, 0, 27, Status.WALL, 0.8427494672348417
173, 0, 13, Status.WALL, 0.8419067177676068
174, 0, 6, Status.WALL, 0.8410648110498392
175, 0, 7, Status.WALL, 0.8402237462387894
176, 0, 8, Status.WALL, 0.8393835224925505
177, 0, 5, Status.WALL, 0.838544138970058
178, 0, 6, Status.WALL, 0.8377055948310879
179, 0, 10, Status.WALL, 0.8368678892362568
180, 0, 25, Status.WALL, 0.8360310213470206
181, 1, 8, Status.WALL, 0.8351949903256736
182, 0, 8, Status.WALL, 0.8343597953353479
183, 0, 27, Status.WALL, 0.8335254355400126
184, 0, 8, Status.WALL, 0.8326919101044725
185, 0, 22, Status.WALL, 0.831859218194368
186, 0, 5, Status.WALL, 0.8310273589761736
187, 1, 44, Status.WALL, 0.8301963316171974
188, 0, 25, Status.WALL, 0.8293661352855802
189, 1, 7, Status.WALL, 0.8285367691502946
190, 0, 10, Status.WALL, 0.8277082323811443
191, 1, 14, Status.SNAKE, 0.8268805241487632
192, 1, 9, Status.WALL, 0.8260536436246144
193, 0, 9, Status.WALL, 0.8252275899809898
194, 1, 5, Status.WALL, 0.8244023623910088
195, 1, 10, Status.WALL, 0.8235779600286178
196, 1, 9, Status.WALL, 0.8227543820685892
197, 1, 16, Status.WALL, 0.8219316276865206
198, 0, 24, Status.WALL, 0.8211096960588341
199, 0, 19, Status.WALL, 0.8202885863627752
200, 0, 7, Status.WALL, 0.8194682977764125
201, 1, 11, Status.SNAKE, 0.818648829478636
202, 0, 20, Status.WALL, 0.8178301806491574
203, 0, 5, Status.WALL, 0.8170123504685082
204, 0, 6, Status.WALL, 0.8161953381180397
205, 0, 7, Status.WALL, 0.8153791427799216
206, 0, 8, Status.WALL, 0.8145637636371417
207, 0, 20, Status.WALL, 0.8137491998735046
208, 1, 9, Status.WALL, 0.812935450673631
209, 0, 7, Status.WALL, 0.8121225152229574
210, 1, 12, Status.WALL, 0.8113103927077344
211, 0, 11, Status.WALL, 0.8104990823150267
212, 0, 11, Status.WALL, 0.8096885832327116
213, 0, 12, Status.WALL, 0.8088788946494789
214, 1, 15, Status.WALL, 0.8080700157548294
215, 0, 9, Status.WALL, 0.8072619457390746
216, 0, 21, Status.WALL, 0.8064546837933355
217, 0, 11, Status.WALL, 0.8056482291095421
218, 0, 39, Status.WALL, 0.8048425808804326
219, 0, 21, Status.WALL, 0.8040377382995522
220, 0, 17, Status.WALL, 0.8032337005612527
221, 0, 10, Status.WALL, 0.8024304668606914
222, 1, 8, Status.SNAKE, 0.8016280363938307
223, 1, 6, Status.SNAKE, 0.8008264083574369
224, 0, 7, Status.WALL, 0.8000255819490795
225, 0, 17, Status.WALL, 0.7992255563671304
226, 1, 22, Status.WALL, 0.7984263308107633
227, 0, 6, Status.WALL, 0.7976279044799526
228, 0, 33, Status.WALL, 0.7968302765754727
229, 0, 39, Status.WALL, 0.7960334462988972
230, 0, 6, Status.WALL, 0.7952374128525983
231, 0, 13, Status.WALL, 0.7944421754397457
232, 2, 28, Status.WALL, 0.7936477332643059
233, 1, 41, Status.SNAKE, 0.7928540855310416
234, 0, 11, Status.WALL, 0.7920612314455105
235, 1, 7, Status.WALL, 0.7912691702140651
236, 0, 7, Status.WALL, 0.790477901043851
237, 0, 7, Status.WALL, 0.7896874231428072
238, 0, 10, Status.WALL, 0.7888977357196644
239, 1, 9, Status.SNAKE, 0.7881088379839447
240, 0, 25, Status.WALL, 0.7873207291459607
241, 0, 6, Status.WALL, 0.7865334084168147
242, 0, 17, Status.WALL, 0.7857468750083979
243, 0, 17, Status.WALL, 0.7849611281333895
244, 0, 10, Status.WALL, 0.784176167005256
245, 0, 6, Status.WALL, 0.7833919908382508
246, 0, 11, Status.WALL, 0.7826085988474126
247, 0, 4, Status.WALL, 0.7818259902485653
248, 0, 5, Status.WALL, 0.7810441642583167
249, 1, 15, Status.WALL, 0.7802631200940584
250, 1, 7, Status.WALL, 0.7794828569739644
251, 0, 9, Status.WALL, 0.7787033741169904
252, 2, 36, Status.SNAKE, 0.7779246707428734
253, 0, 10, Status.WALL, 0.7771467460721305
254, 0, 11, Status.WALL, 0.7763695993260584
255, 0, 5, Status.WALL, 0.7755932297267324
256, 1, 23, Status.SNAKE, 0.7748176364970056
257, 0, 6, Status.WALL, 0.7740428188605086
258, 0, 15, Status.WALL, 0.7732687760416481
259, 0, 11, Status.WALL, 0.7724955072656065
260, 1, 18, Status.WALL, 0.7717230117583408
261, 1, 23, Status.SNAKE, 0.7709512887465825
262, 1, 7, Status.WALL, 0.7701803374578359
263, 0, 4, Status.WALL, 0.7694101571203781
264, 1, 7, Status.WALL, 0.7686407469632577
265, 0, 9, Status.WALL, 0.7678721062162944
266, 0, 19, Status.WALL, 0.7671042341100781
267, 0, 5, Status.WALL, 0.766337129875968
268, 1, 10, Status.WALL, 0.7655707927460921
269, 0, 37, Status.WALL, 0.764805221953346
270, 0, 7, Status.WALL, 0.7640404167313927
271, 1, 20, Status.WALL, 0.7632763763146613
272, 0, 8, Status.WALL, 0.7625130999383466
273, 0, 5, Status.WALL, 0.7617505868384082
274, 1, 8, Status.WALL, 0.7609888362515699
275, 1, 12, Status.WALL, 0.7602278474153183
276, 1, 12, Status.SNAKE, 0.759467619567903
277, 0, 10, Status.WALL, 0.7587081519483351
278, 0, 12, Status.WALL, 0.7579494437963867
279, 0, 5, Status.WALL, 0.7571914943525904
280, 0, 14, Status.WALL, 0.7564343028582378
281, 1, 10, Status.WALL, 0.7556778685553796
282, 1, 11, Status.SNAKE, 0.7549221906868242
283, 0, 20, Status.WALL, 0.7541672684961374
284, 0, 13, Status.WALL, 0.7534131012276413
285, 1, 13, Status.WALL, 0.7526596881264136
286, 1, 17, Status.SNAKE, 0.7519070284382872
287, 0, 6, Status.WALL, 0.7511551214098489
288, 1, 16, Status.WALL, 0.750403966288439
289, 2, 26, Status.SNAKE, 0.7496535623221505
290, 0, 9, Status.WALL, 0.7489039087598284
291, 0, 9, Status.WALL, 0.7481550048510686
292, 0, 15, Status.WALL, 0.7474068498462175
293, 1, 33, Status.SNAKE, 0.7466594429963713
294, 1, 12, Status.WALL, 0.745912783553375
295, 4, 25, Status.SNAKE, 0.7451668707698216
296, 1, 8, Status.WALL, 0.7444217038990517
297, 0, 36, Status.WALL, 0.7436772821951526
298, 1, 37, Status.SNAKE, 0.7429336049129575
299, 0, 16, Status.WALL, 0.7421906713080445
300, 0, 23, Status.WALL, 0.7414484806367364
301, 1, 25, Status.WALL, 0.7407070321560997
302, 0, 6, Status.WALL, 0.7399663251239436
303, 3, 23, Status.SNAKE, 0.7392263587988196
304, 0, 26, Status.WALL, 0.7384871324400207
305, 1, 5, Status.SNAKE, 0.7377486453075807
306, 0, 9, Status.WALL, 0.737010896662273
307, 1, 15, Status.WALL, 0.7362738857656108
308, 1, 8, Status.WALL, 0.7355376118798452
309, 1, 12, Status.SNAKE, 0.7348020742679654
310, 1, 6, Status.WALL, 0.7340672721936974
311, 0, 15, Status.WALL, 0.7333332049215037
312, 0, 15, Status.WALL, 0.7325998717165821
313, 0, 6, Status.WALL, 0.7318672718448656
314, 1, 9, Status.SNAKE, 0.7311354045730207
315, 0, 21, Status.WALL, 0.7304042691684477
316, 1, 11, Status.WALL, 0.7296738648992792
317, 0, 15, Status.WALL, 0.7289441910343799
318, 1, 7, Status.WALL, 0.7282152468433455
319, 0, 13, Status.WALL, 0.7274870315965022
320, 1, 12, Status.WALL, 0.7267595445649057
321, 0, 19, Status.WALL, 0.7260327850203407
322, 0, 7, Status.WALL, 0.7253067522353204
323, 0, 13, Status.WALL, 0.724581445483085
324, 1, 11, Status.WALL, 0.723856864037602
325, 1, 5, Status.WALL, 0.7231330071735643
326, 1, 8, Status.WALL, 0.7224098741663908
327, 0, 8, Status.WALL, 0.7216874642922244
328, 2, 25, Status.WALL, 0.7209657768279322
329, 0, 20, Status.WALL, 0.7202448110511043
330, 1, 15, Status.WALL, 0.7195245662400531
331, 0, 10, Status.WALL, 0.7188050416738131
332, 0, 5, Status.WALL, 0.7180862366321393
333, 1, 12, Status.WALL, 0.7173681503955072
334, 0, 8, Status.WALL, 0.7166507822451117
335, 0, 5, Status.WALL, 0.7159341314628666
336, 0, 17, Status.WALL, 0.7152181973314037
337, 0, 24, Status.WALL, 0.7145029791340722
338, 0, 10, Status.WALL, 0.7137884761549381
339, 0, 22, Status.WALL, 0.7130746876787832
340, 1, 7, Status.WALL, 0.7123616129911045
341, 0, 5, Status.WALL, 0.7116492513781133
342, 0, 16, Status.WALL, 0.7109376021267352
343, 1, 4, Status.WALL, 0.7102266645246085
344, 1, 19, Status.WALL, 0.7095164378600839
345, 1, 4, Status.SNAKE, 0.7088069214222238
346, 0, 5, Status.WALL, 0.7080981145008015
347, 1, 7, Status.WALL, 0.7073900163863007
348, 1, 8, Status.WALL, 0.7066826263699144
349, 1, 28, Status.SNAKE, 0.7059759437435444
350, 0, 11, Status.WALL, 0.7052699677998009
351, 1, 13, Status.WALL, 0.704564697832001
352, 0, 18, Status.WALL, 0.7038601331341691
353, 0, 18, Status.WALL, 0.7031562730010349
354, 0, 7, Status.WALL, 0.7024531167280339
355, 0, 8, Status.WALL, 0.7017506636113059
356, 1, 24, Status.SNAKE, 0.7010489129476946
357, 0, 12, Status.WALL, 0.7003478640347469
358, 0, 6, Status.WALL, 0.6996475161707122
359, 1, 9, Status.WALL, 0.6989478686545415
360, 1, 11, Status.SNAKE, 0.698248920785887
361, 0, 21, Status.WALL, 0.6975506718651011
362, 1, 18, Status.SNAKE, 0.6968531211932361
363, 0, 9, Status.WALL, 0.6961562680720428
364, 0, 7, Status.WALL, 0.6954601118039707
365, 0, 5, Status.WALL, 0.6947646516921667
366, 1, 10, Status.WALL, 0.6940698870404746
367, 0, 5, Status.WALL, 0.6933758171534341
368, 0, 11, Status.WALL, 0.6926824413362807
369, 0, 20, Status.WALL, 0.6919897588949444
370, 0, 13, Status.WALL, 0.6912977691360495
371, 1, 15, Status.WALL, 0.6906064713669134
372, 1, 5, Status.WALL, 0.6899158648955466
373, 0, 37, Status.WALL, 0.689225949030651
374, 0, 15, Status.WALL, 0.6885367230816204
375, 0, 5, Status.WALL, 0.6878481863585387
376, 1, 16, Status.WALL, 0.6871603381721801
377, 0, 12, Status.WALL, 0.686473177834008
378, 1, 36, Status.SNAKE, 0.685786704656174
379, 0, 22, Status.WALL, 0.6851009179515178
380, 0, 17, Status.WALL, 0.6844158170335664
381, 1, 11, Status.WALL, 0.6837314012165328
382, 0, 14, Status.WALL, 0.6830476698153162
383, 1, 21, Status.SNAKE, 0.6823646221455009
384, 0, 12, Status.WALL, 0.6816822575233553
385, 1, 19, Status.WALL, 0.6810005752658319
386, 0, 16, Status.WALL, 0.680319574690566
387, 2, 27, Status.WALL, 0.6796392551158754
388, 1, 7, Status.WALL, 0.6789596158607596
389, 2, 20, Status.WALL, 0.6782806562448989
390, 0, 6, Status.WALL, 0.677602375588654
391, 1, 9, Status.SNAKE, 0.6769247732130653
392, 0, 20, Status.WALL, 0.6762478484398523
393, 2, 16, Status.WALL, 0.6755716005914124
394, 1, 48, Status.SNAKE, 0.674896028990821
395, 2, 13, Status.WALL, 0.6742211329618302
396, 1, 8, Status.WALL, 0.6735469118288684
397, 0, 7, Status.WALL, 0.6728733649170395
398, 1, 21, Status.SNAKE, 0.6722004915521225
399, 0, 11, Status.WALL, 0.6715282910605703
400, 1, 7, Status.WALL, 0.6708567627695098
401, 1, 20, Status.SNAKE, 0.6701859060067403
402, 1, 33, Status.WALL, 0.6695157201007336
403, 1, 7, Status.WALL, 0.6688462043806328
404, 0, 18, Status.WALL, 0.6681773581762521
405, 1, 13, Status.SNAKE, 0.6675091808180759
406, 1, 12, Status.WALL, 0.6668416716372578
407, 0, 12, Status.WALL, 0.6661748299656206
408, 0, 10, Status.WALL, 0.6655086551356549
409, 0, 11, Status.WALL, 0.6648431464805192
410, 1, 34, Status.WALL, 0.6641783033340387
411, 1, 26, Status.WALL, 0.6635141250307047
412, 1, 16, Status.SNAKE, 0.662850610905674
413, 2, 21, Status.WALL, 0.6621877602947683
414, 0, 15, Status.WALL, 0.6615255725344735
415, 1, 11, Status.SNAKE, 0.660864046961939
416, 0, 5, Status.WALL, 0.660203182914977
417, 1, 14, Status.SNAKE, 0.6595429797320621
418, 0, 15, Status.WALL, 0.6588834367523301
419, 1, 13, Status.SNAKE, 0.6582245533155777
420, 0, 14, Status.WALL, 0.6575663287622622
421, 2, 15, Status.WALL, 0.6569087624334999
422, 2, 23, Status.SNAKE, 0.6562518536710664
423, 3, 33, Status.WALL, 0.6555956018173954
424, 0, 8, Status.WALL, 0.654940006215578
425, 1, 17, Status.WALL, 0.6542850662093624
426, 0, 6, Status.WALL, 0.6536307811431531
427, 0, 4, Status.WALL, 0.65297715036201
428, 1, 6, Status.SNAKE, 0.6523241732116479
429, 0, 6, Status.WALL, 0.6516718490384363
430, 0, 15, Status.WALL, 0.6510201771893979
431, 0, 6, Status.WALL, 0.6503691570122084
432, 0, 6, Status.WALL, 0.6497187878551962
433, 3, 11, Status.SNAKE, 0.649069069067341
434, 0, 16, Status.WALL, 0.6484199999982736
435, 0, 5, Status.WALL, 0.6477715799982753
436, 0, 7, Status.WALL, 0.647123808418277
437, 1, 30, Status.WALL, 0.6464766846098587
438, 1, 12, Status.SNAKE, 0.6458302079252489
439, 1, 13, Status.WALL, 0.6451843777173236
440, 1, 42, Status.WALL, 0.6445391933396063
441, 0, 5, Status.WALL, 0.6438946541462667
442, 2, 8, Status.WALL, 0.6432507594921204
443, 0, 11, Status.WALL, 0.6426075087326283
444, 0, 18, Status.WALL, 0.6419649012238956
445, 0, 10, Status.WALL, 0.6413229363226717
446, 1, 8, Status.SNAKE, 0.640681613386349
447, 0, 12, Status.WALL, 0.6400409317729626
448, 0, 7, Status.WALL, 0.6394008908411897
449, 1, 40, Status.WALL, 0.6387614899503485
450, 0, 5, Status.WALL, 0.6381227284603982
451, 0, 18, Status.WALL, 0.6374846057319378
452, 1, 3, Status.SNAKE, 0.6368471211262058
453, 1, 29, Status.WALL, 0.6362102740050796
454, 1, 5, Status.SNAKE, 0.6355740637310745
455, 1, 13, Status.SNAKE, 0.6349384896673435
456, 1, 9, Status.SNAKE, 0.6343035511776761
457, 1, 11, Status.WALL, 0.6336692476264985
458, 0, 8, Status.WALL, 0.6330355783788719
459, 2, 10, Status.WALL, 0.632402542800493
460, 0, 7, Status.WALL, 0.6317701402576925
461, 2, 13, Status.WALL, 0.6311383701174348
462, 1, 14, Status.WALL, 0.6305072317473174
463, 0, 6, Status.WALL, 0.6298767245155701
464, 2, 8, Status.WALL, 0.6292468477910546
465, 0, 8, Status.WALL, 0.6286176009432635
466, 0, 11, Status.WALL, 0.6279889833423202
467, 0, 6, Status.WALL, 0.6273609943589779
468, 1, 35, Status.WALL, 0.6267336333646188
469, 0, 19, Status.WALL, 0.6261068997312542
470, 1, 11, Status.WALL, 0.6254807928315229
471, 0, 5, Status.WALL, 0.6248553120386914
472, 0, 6, Status.WALL, 0.6242304567266527
473, 1, 16, Status.WALL, 0.623606226269926
474, 0, 6, Status.WALL, 0.6229826200436561
475, 1, 6, Status.SNAKE, 0.6223596374236124
476, 1, 5, Status.WALL, 0.6217372777861888
477, 0, 39, Status.WALL, 0.6211155405084027
478, 2, 10, Status.WALL, 0.6204944249678943
479, 0, 6, Status.WALL, 0.6198739305429264
480, 0, 14, Status.WALL, 0.6192540566123834
481, 0, 7, Status.WALL, 0.6186348025557711
482, 0, 5, Status.WALL, 0.6180161677532153
483, 2, 14, Status.SNAKE, 0.6173981515854621
484, 1, 7, Status.SNAKE, 0.6167807534338766
485, 0, 12, Status.WALL, 0.6161639726804428
486, 1, 4, Status.WALL, 0.6155478087077623
487, 0, 9, Status.WALL, 0.6149322608990545
488, 0, 22, Status.WALL, 0.6143173286381555
489, 1, 18, Status.SNAKE, 0.6137030113095173
490, 0, 5, Status.WALL, 0.6130893082982078
491, 0, 18, Status.WALL, 0.6124762189899097
492, 2, 10, Status.WALL, 0.6118637427709198
493, 0, 10, Status.WALL, 0.6112518790281489
494, 2, 20, Status.WALL, 0.6106406271491208
495, 0, 7, Status.WALL, 0.6100299865219717
496, 0, 17, Status.WALL, 0.6094199565354498
497, 0, 12, Status.WALL, 0.6088105365789144
498, 0, 12, Status.WALL, 0.6082017260423355
499, 1, 6, Status.WALL, 0.6075935243162931
500, 0, 7, Status.WALL, 0.6069859307919768
501, 1, 10, Status.WALL, 0.6063789448611848
502, 0, 17, Status.WALL, 0.6057725659163237
503, 3, 23, Status.WALL, 0.6051667933504074
504, 0, 4, Status.WALL, 0.6045616265570569
505, 0, 6, Status.WALL, 0.6039570649304998
506, 1, 24, Status.SNAKE, 0.6033531078655693
507, 2, 16, Status.SNAKE, 0.6027497547577038
508, 0, 5, Status.WALL, 0.602147005002946
509, 0, 10, Status.WALL, 0.6015448579979431
510, 2, 20, Status.WALL, 0.6009433131399452
511, 0, 18, Status.WALL, 0.6003423698268052
512, 1, 6, Status.SNAKE, 0.5997420274569785
513, 1, 17, Status.WALL, 0.5991422854295215
514, 1, 15, Status.WALL, 0.598543143144092
515, 0, 5, Status.WALL, 0.5979446000009478
516, 1, 8, Status.WALL, 0.5973466554009469
517, 1, 35, Status.WALL, 0.596749308745546
518, 0, 10, Status.WALL, 0.5961525594368005
519, 2, 15, Status.SNAKE, 0.5955564068773637
520, 2, 24, Status.WALL, 0.5949608504704863
521, 1, 12, Status.WALL, 0.5943658896200158
522, 0, 27, Status.WALL, 0.5937715237303958
523, 1, 13, Status.WALL, 0.5931777522066654
524, 0, 6, Status.WALL, 0.5925845744544587
525, 2, 23, Status.SNAKE, 0.5919919898800042
526, 0, 10, Status.WALL, 0.5913999978901242
527, 0, 5, Status.WALL, 0.590808597892234
528, 2, 28, Status.WALL, 0.5902177892943418
529, 2, 14, Status.WALL, 0.5896275715050474
530, 0, 7, Status.WALL, 0.5890379439335424
531, 0, 6, Status.WALL, 0.5884489059896089
532, 0, 9, Status.WALL, 0.5878604570836192
533, 0, 25, Status.WALL, 0.5872725966265356
534, 2, 28, Status.SNAKE, 0.5866853240299091
535, 1, 28, Status.WALL, 0.5860986387058792
536, 1, 45, Status.WALL, 0.5855125400671733
537, 0, 19, Status.WALL, 0.5849270275271061
538, 1, 10, Status.WALL, 0.584342100499579
539, 0, 13, Status.WALL, 0.5837577583990794
540, 1, 9, Status.WALL, 0.5831740006406804
541, 1, 16, Status.SNAKE, 0.5825908266400397
542, 2, 10, Status.WALL, 0.5820082358133997
543, 0, 14, Status.WALL, 0.5814262275775862
544, 1, 11, Status.WALL, 0.5808448013500086
545, 0, 12, Status.WALL, 0.5802639565486586
546, 3, 27, Status.WALL, 0.57968369259211
547, 1, 20, Status.WALL, 0.5791040088995179
548, 0, 7, Status.WALL, 0.5785249048906184
549, 0, 15, Status.WALL, 0.5779463799857277
550, 1, 5, Status.WALL, 0.577368433605742
551, 1, 5, Status.WALL, 0.5767910651721362
552, 2, 55, Status.WALL, 0.576214274106964
553, 1, 20, Status.WALL, 0.5756380598328571
554, 3, 20, Status.WALL, 0.5750624217730242
555, 2, 22, Status.WALL, 0.5744873593512512
