Episode,Score,Total Steps,Death,Epsilon
100, 1, 10, Status.WALL, 0.6088145090359074
101, 1, 13, Status.SNAKE, 0.6057704364907278
102, 1, 16, Status.WALL, 0.6027415843082742
103, 0, 8, Status.WALL, 0.5997278763867329
104, 1, 10, Status.WALL, 0.5967292370047992
105, 3, 15, Status.WALL, 0.5937455908197752
106, 1, 17, Status.WALL, 0.5907768628656763
107, 1, 25, Status.SNAKE, 0.5878229785513479
108, 0, 13, Status.WALL, 0.5848838636585911
109, 0, 16, Status.WALL, 0.5819594443402982
110, 1, 5, Status.SNAKE, 0.5790496471185967
111, 1, 15, Status.SNAKE, 0.5761543988830038
112, 0, 7, Status.WALL, 0.5732736268885887
113, 1, 6, Status.SNAKE, 0.5704072587541458
114, 2, 19, Status.SNAKE, 0.567555222460375
115, 3, 23, Status.SNAKE, 0.5647174463480732
116, 0, 41, Status.WALL, 0.5618938591163328
117, 1, 30, Status.WALL, 0.5590843898207511
118, 1, 26, Status.SNAKE, 0.5562889678716474
119, 0, 9, Status.WALL, 0.5535075230322891
120, 1, 7, Status.WALL, 0.5507399854171277
121, 0, 8, Status.WALL, 0.547986285490042
122, 2, 11, Status.SNAKE, 0.5452463540625918
123, 1, 28, Status.WALL, 0.5425201222922789
124, 1, 29, Status.WALL, 0.5398075216808175
125, 0, 10, Status.WALL, 0.5371084840724134
126, 0, 23, Status.WALL, 0.5344229416520513
127, 0, 12, Status.WALL, 0.531750826943791
128, 2, 32, Status.WALL, 0.5290920728090721
129, 1, 13, Status.WALL, 0.5264466124450268
130, 1, 16, Status.SNAKE, 0.5238143793828016
131, 1, 11, Status.SNAKE, 0.5211953074858876
132, 2, 15, Status.WALL, 0.5185893309484582
133, 1, 30, Status.WALL, 0.5159963842937159
134, 1, 24, Status.SNAKE, 0.5134164023722473
135, 3, 40, Status.SNAKE, 0.510849320360386
136, 0, 34, Status.WALL, 0.5082950737585841
137, 2, 21, Status.WALL, 0.5057535983897912
138, 1, 8, Status.SNAKE, 0.5032248303978422
139, 0, 10, Status.WALL, 0.500708706245853
140, 0, 5, Status.WALL, 0.4982051627146237
141, 1, 14, Status.SNAKE, 0.49571413690105054
142, 0, 15, Status.WALL, 0.4932355662165453
143, 0, 16, Status.WALL, 0.4907693883854626
144, 3, 28, Status.WALL, 0.4883155414435353
145, 0, 10, Status.WALL, 0.4858739637363176
146, 1, 22, Status.SNAKE, 0.483444593917636
147, 0, 9, Status.WALL, 0.4810273709480478
148, 0, 11, Status.WALL, 0.47862223409330756
149, 1, 18, Status.WALL, 0.47622912292284103
150, 1, 23, Status.WALL, 0.4738479773082268
151, 0, 10, Status.WALL, 0.47147873742168567
152, 1, 7, Status.SNAKE, 0.46912134373457726
153, 1, 16, Status.SNAKE, 0.46677573701590436
154, 1, 7, Status.SNAKE, 0.46444185833082485
155, 1, 6, Status.WALL, 0.46211964903917074
156, 0, 14, Status.WALL, 0.4598090507939749
157, 0, 4, Status.WALL, 0.457510005540005
158, 0, 6, Status.WALL, 0.45522245551230495
159, 4, 21, Status.SNAKE, 0.4529463432347434
160, 0, 17, Status.WALL, 0.4506816115185697
161, 2, 15, Status.SNAKE, 0.4484282034609769
162, 1, 14, Status.WALL, 0.446186062443672
163, 3, 15, Status.SNAKE, 0.4439551321314536
164, 1, 31, Status.WALL, 0.4417353564707963
165, 1, 8, Status.SNAKE, 0.43952667968844233
166, 1, 15, Status.SNAKE, 0.43732904629000013
167, 3, 43, Status.WALL, 0.4351424010585501
168, 0, 8, Status.WALL, 0.43296668905325736
169, 3, 35, Status.SNAKE, 0.43080185560799106
170, 0, 6, Status.WALL, 0.4286478463299511
171, 1, 17, Status.WALL, 0.42650460709830135
172, 0, 11, Status.WALL, 0.42437208406280985
173, 1, 14, Status.SNAKE, 0.4222502236424958
174, 2, 19, Status.WALL, 0.42013897252428334
175, 2, 16, Status.WALL, 0.4180382776616619
176, 4, 55, Status.WALL, 0.4159480862733536
177, 1, 24, Status.SNAKE, 0.41386834584198684
178, 0, 8, Status.WALL, 0.4117990041127769
179, 0, 9, Status.WALL, 0.40974000909221303
180, 1, 15, Status.SNAKE, 0.40769130904675194
181, 1, 22, Status.WALL, 0.40565285250151817
182, 1, 8, Status.WALL, 0.4036245882390106
183, 1, 12, Status.SNAKE, 0.4016064652978155
184, 1, 21, Status.WALL, 0.3995984329713264
185, 0, 8, Status.WALL, 0.3976004408064698
186, 1, 26, Status.SNAKE, 0.39561243860243744
187, 3, 52, Status.WALL, 0.3936343764094253
188, 0, 8, Status.WALL, 0.39166620452737816
189, 0, 11, Status.WALL, 0.3897078735047413
190, 1, 21, Status.WALL, 0.3877593341372176
191, 2, 7, Status.SNAKE, 0.3858205374665315
192, 3, 31, Status.WALL, 0.38389143477919885
193, 0, 9, Status.WALL, 0.3819719776053028
194, 1, 10, Status.SNAKE, 0.3800621177172763
195, 1, 30, Status.WALL, 0.37816180712868996
196, 0, 10, Status.WALL, 0.37627099809304654
197, 3, 36, Status.WALL, 0.3743896431025813
198, 1, 19, Status.WALL, 0.37251769488706843
199, 1, 17, Status.SNAKE, 0.3706551064126331
200, 1, 11, Status.WALL, 0.36880183088056995
201, 0, 14, Status.WALL, 0.3669578217261671
202, 1, 12, Status.SNAKE, 0.36512303261753626
203, 0, 13, Status.WALL, 0.3632974174544486
204, 5, 32, Status.WALL, 0.3614809303671764
205, 1, 22, Status.WALL, 0.3596735257153405
206, 3, 22, Status.SNAKE, 0.3578751580867638
207, 1, 7, Status.WALL, 0.35608578229633
208, 2, 17, Status.WALL, 0.3543053533848483
209, 1, 11, Status.WALL, 0.35253382661792404
210, 2, 23, Status.WALL, 0.3507711574848344
211, 3, 38, Status.SNAKE, 0.34901730169741024
212, 1, 8, Status.WALL, 0.3472722151889232
213, 0, 12, Status.WALL, 0.3455358541129786
214, 2, 19, Status.SNAKE, 0.3438081748424137
215, 1, 12, Status.SNAKE, 0.3420891339682016
216, 2, 7, Status.WALL, 0.3403786882983606
217, 1, 20, Status.WALL, 0.3386767948568688
218, 1, 22, Status.SNAKE, 0.33698341088258443
219, 2, 33, Status.WALL, 0.3352984938281715
220, 1, 8, Status.WALL, 0.33362200135903064
221, 4, 52, Status.SNAKE, 0.33195389135223546
222, 2, 28, Status.SNAKE, 0.3302941218954743
223, 4, 30, Status.SNAKE, 0.32864265128599696
224, 0, 6, Status.WALL, 0.326999438029567
225, 1, 19, Status.WALL, 0.3253644408394192
226, 0, 7, Status.WALL, 0.3237376186352221
227, 1, 5, Status.SNAKE, 0.322118930542046
228, 2, 17, Status.WALL, 0.32050833588933575
229, 0, 8, Status.WALL, 0.31890579420988907
230, 1, 12, Status.SNAKE, 0.3173112652388396
231, 5, 28, Status.SNAKE, 0.3157247089126454
232, 1, 8, Status.WALL, 0.3141460853680822
233, 1, 5, Status.WALL, 0.3125753549412418
234, 2, 26, Status.WALL, 0.31101247816653554
235, 0, 11, Status.WALL, 0.30945741577570285
236, 4, 35, Status.SNAKE, 0.3079101286968243
237, 3, 44, Status.WALL, 0.3063705780533402
238, 3, 30, Status.WALL, 0.30483872516307353
239, 1, 16, Status.WALL, 0.3033145315372582
240, 2, 10, Status.WALL, 0.3017979588795719
241, 0, 6, Status.WALL, 0.30028896908517405
242, 1, 9, Status.WALL, 0.2987875242397482
243, 1, 10, Status.WALL, 0.29729358661854943
244, 2, 24, Status.WALL, 0.29580711868545667
245, 0, 10, Status.WALL, 0.2943280830920294
246, 1, 11, Status.WALL, 0.29285644267656924
247, 2, 19, Status.SNAKE, 0.2913921604631864
248, 3, 25, Status.SNAKE, 0.28993519966087045
249, 0, 12, Status.WALL, 0.2884855236625661
250, 3, 22, Status.SNAKE, 0.28704309604425327
251, 5, 35, Status.SNAKE, 0.285607880564032
252, 3, 33, Status.SNAKE, 0.28417984116121187
253, 0, 18, Status.WALL, 0.2827589419554058
254, 1, 9, Status.WALL, 0.28134514724562876
255, 1, 7, Status.SNAKE, 0.2799384215094006
256, 2, 20, Status.SNAKE, 0.27853872940185365
257, 2, 7, Status.WALL, 0.27714603575484437
258, 3, 35, Status.SNAKE, 0.2757603055760701
259, 2, 26, Status.SNAKE, 0.2743815040481898
260, 1, 3, Status.SNAKE, 0.2730095965279488
261, 1, 9, Status.WALL, 0.27164454854530906
262, 6, 58, Status.WALL, 0.2702863258025825
263, 2, 25, Status.SNAKE, 0.2689348941735696
264, 0, 15, Status.WALL, 0.26759021970270175
265, 1, 25, Status.SNAKE, 0.2662522686041882
266, 0, 8, Status.WALL, 0.2649210072611673
267, 1, 15, Status.WALL, 0.26359640222486147
268, 7, 66, Status.WALL, 0.26227842021373715
269, 2, 31, Status.WALL, 0.2609670281126685
270, 0, 5, Status.WALL, 0.25966219297210513
271, 1, 8, Status.SNAKE, 0.2583638820072446
272, 1, 8, Status.WALL, 0.2570720625972084
273, 0, 6, Status.WALL, 0.25578670228422234
274, 1, 11, Status.SNAKE, 0.25450776877280124
275, 1, 14, Status.WALL, 0.2532352299289372
276, 0, 14, Status.WALL, 0.2519690537792925
277, 1, 24, Status.WALL, 0.2507092085103961
278, 0, 15, Status.WALL, 0.2494556624678441
279, 0, 7, Status.WALL, 0.24820838415550486
280, 2, 14, Status.SNAKE, 0.24696734223472733
281, 4, 29, Status.WALL, 0.2457325055235537
282, 3, 39, Status.WALL, 0.24450384299593592
283, 1, 6, Status.WALL, 0.24328132378095624
284, 1, 15, Status.WALL, 0.24206491716205145
285, 1, 11, Status.SNAKE, 0.2408545925762412
286, 2, 20, Status.WALL, 0.23965031961336
287, 2, 21, Status.SNAKE, 0.2384520680152932
288, 6, 35, Status.SNAKE, 0.23725980767521673
289, 2, 15, Status.WALL, 0.23607350863684065
290, 0, 12, Status.WALL, 0.23489314109365644
291, 0, 8, Status.WALL, 0.23371867538818816
292, 2, 17, Status.SNAKE, 0.23255008201124722
293, 5, 35, Status.WALL, 0.231387331601191
294, 3, 15, Status.SNAKE, 0.23023039494318503
295, 1, 28, Status.SNAKE, 0.2290792429684691
296, 7, 45, Status.SNAKE, 0.22793384675362674
297, 3, 39, Status.SNAKE, 0.22679417751985861
298, 1, 17, Status.SNAKE, 0.22566020663225933
299, 5, 20, Status.SNAKE, 0.22453190559909803
300, 3, 17, Status.SNAKE, 0.22340924607110255
301, 0, 7, Status.WALL, 0.22229219984074702
302, 5, 48, Status.SNAKE, 0.2211807388415433
303, 1, 10, Status.SNAKE, 0.22007483514733558
304, 2, 28, Status.WALL, 0.2189744609715989
305, 1, 12, Status.WALL, 0.2178795886667409
306, 2, 17, Status.SNAKE, 0.2167901907234072
307, 2, 21, Status.WALL, 0.21570623976979014
308, 2, 26, Status.SNAKE, 0.21462770857094118
309, 4, 19, Status.WALL, 0.21355457002808648
310, 1, 8, Status.WALL, 0.21248679717794605
311, 2, 10, Status.WALL, 0.21142436319205632
312, 1, 22, Status.SNAKE, 0.21036724137609603
313, 0, 4, Status.WALL, 0.20931540516921554
314, 2, 13, Status.SNAKE, 0.20826882814336947
315, 2, 17, Status.WALL, 0.20722748400265262
316, 5, 34, Status.WALL, 0.20619134658263935
317, 5, 50, Status.WALL, 0.20516038984972615
318, 2, 17, Status.SNAKE, 0.2041345879004775
319, 1, 5, Status.SNAKE, 0.2031139149609751
320, 2, 10, Status.SNAKE, 0.20209834538617025
321, 1, 10, Status.WALL, 0.2010878536592394
322, 3, 31, Status.WALL, 0.2000824143909432
323, 2, 17, Status.SNAKE, 0.19908200231898848
324, 8, 58, Status.WALL, 0.19808659230739353
325, 6, 49, Status.SNAKE, 0.19709615934585656
326, 15, 99, Status.SNAKE, 0.19611067854912728
327, 5, 29, Status.SNAKE, 0.19513012515638165
328, 3, 24, Status.WALL, 0.19415447453059972
329, 3, 29, Status.WALL, 0.19318370215794672
330, 2, 16, Status.SNAKE, 0.192217783647157
331, 9, 71, Status.SNAKE, 0.1912566947289212
332, 4, 50, Status.WALL, 0.1903004112552766
333, 1, 11, Status.WALL, 0.18934890919900021
334, 2, 17, Status.WALL, 0.18840216465300522
335, 1, 8, Status.WALL, 0.18746015382974018
336, 1, 11, Status.WALL, 0.1865228530605915
337, 1, 28, Status.WALL, 0.18559023879528855
338, 2, 38, Status.WALL, 0.1846622876013121
339, 3, 30, Status.SNAKE, 0.18373897616330553
340, 1, 10, Status.WALL, 0.182820281282489
341, 1, 6, Status.WALL, 0.18190617987607657
342, 1, 14, Status.SNAKE, 0.18099664897669618
343, 2, 18, Status.SNAKE, 0.1800916657318127
344, 8, 60, Status.SNAKE, 0.17919120740315364
345, 2, 18, Status.SNAKE, 0.17829525136613786
346, 3, 12, Status.WALL, 0.17740377510930716
347, 1, 9, Status.SNAKE, 0.17651675623376062
348, 5, 43, Status.SNAKE, 0.1756341724525918
349, 7, 74, Status.SNAKE, 0.17475600159032884
350, 5, 35, Status.SNAKE, 0.17388222158237718
351, 6, 48, Status.SNAKE, 0.1730128104744653
352, 6, 43, Status.SNAKE, 0.17214774642209296
353, 4, 27, Status.SNAKE, 0.1712870076899825
354, 2, 12, Status.WALL, 0.17043057265153258
355, 3, 21, Status.SNAKE, 0.16957841978827493
356, 2, 14, Status.SNAKE, 0.16873052768933355
357, 3, 10, Status.SNAKE, 0.1678868750508869
358, 1, 12, Status.WALL, 0.16704744067563246
359, 2, 10, Status.WALL, 0.1662122034722543
360, 7, 53, Status.SNAKE, 0.16538114245489302
361, 3, 38, Status.SNAKE, 0.16455423674261854
362, 9, 51, Status.SNAKE, 0.16373146555890544
363, 2, 12, Status.WALL, 0.16291280823111093
364, 6, 42, Status.WALL, 0.16209824418995536
365, 2, 19, Status.SNAKE, 0.16128775296900558
366, 0, 5, Status.WALL, 0.16048131420416054
367, 3, 15, Status.WALL, 0.15967890763313974
368, 5, 41, Status.SNAKE, 0.15888051309497406
369, 2, 11, Status.WALL, 0.1580861105294992
370, 1, 8, Status.SNAKE, 0.1572956799768517
371, 2, 13, Status.SNAKE, 0.15650920157696743
372, 5, 45, Status.WALL, 0.1557266555690826
373, 2, 25, Status.WALL, 0.1549480222912372
374, 5, 41, Status.SNAKE, 0.15417328217978102
375, 4, 21, Status.SNAKE, 0.1534024157688821
376, 6, 44, Status.SNAKE, 0.1526354036900377
377, 1, 6, Status.WALL, 0.1518722266715875
378, 5, 36, Status.WALL, 0.15111286553822956
379, 5, 36, Status.SNAKE, 0.15035730121053842
380, 7, 41, Status.SNAKE, 0.14960551470448571
381, 2, 26, Status.SNAKE, 0.14885748713096328
382, 2, 27, Status.WALL, 0.14811319969530845
383, 4, 25, Status.SNAKE, 0.1473726336968319
384, 5, 32, Status.SNAKE, 0.14663577052834775
385, 6, 55, Status.SNAKE, 0.14590259167570602
386, 0, 5, Status.WALL, 0.1451730787173275
387, 5, 44, Status.WALL, 0.14444721332374086
388, 3, 36, Status.WALL, 0.14372497725712216
389, 13, 82, Status.WALL, 0.14300635237083656
390, 1, 13, Status.SNAKE, 0.14229132060898236
391, 5, 27, Status.WALL, 0.14157986400593744
392, 7, 43, Status.SNAKE, 0.14087196468590776
393, 2, 9, Status.WALL, 0.14016760486247823
394, 7, 53, Status.WALL, 0.13946676683816583
395, 3, 31, Status.SNAKE, 0.138769433003975
396, 1, 5, Status.SNAKE, 0.13807558583895513
397, 4, 24, Status.WALL, 0.13738520790976036
398, 1, 8, Status.WALL, 0.13669828187021155
399, 10, 71, Status.SNAKE, 0.13601479046086049
400, 5, 40, Status.SNAKE, 0.1353347165085562
401, 6, 37, Status.SNAKE, 0.1346580429260134
402, 5, 38, Status.SNAKE, 0.13398475271138335
403, 7, 48, Status.SNAKE, 0.13331482894782642
404, 9, 67, Status.SNAKE, 0.13264825480308728
405, 5, 46, Status.SNAKE, 0.13198501352907185
406, 5, 28, Status.SNAKE, 0.1313250884614265
407, 1, 10, Status.WALL, 0.13066846301911936
408, 2, 10, Status.WALL, 0.13001512070402377
409, 3, 28, Status.SNAKE, 0.12936504510050365
410, 4, 29, Status.WALL, 0.12871821987500112
411, 2, 22, Status.SNAKE, 0.12807462877562611
412, 1, 7, Status.WALL, 0.12743425563174798
413, 4, 33, Status.WALL, 0.12679708435358925
414, 5, 33, Status.SNAKE, 0.1261630989318213
415, 1, 8, Status.SNAKE, 0.1255322834371622
416, 2, 21, Status.SNAKE, 0.12490462201997637
417, 1, 16, Status.SNAKE, 0.1242800989098765
418, 5, 20, Status.SNAKE, 0.12365869841532712
419, 10, 92, Status.SNAKE, 0.12304040492325048
420, 7, 28, Status.SNAKE, 0.12242520289863423
421, 5, 42, Status.SNAKE, 0.12181307688414106
422, 4, 30, Status.WALL, 0.12120401149972035
423, 3, 29, Status.WALL, 0.12059799144222175
424, 8, 60, Status.WALL, 0.11999500148501063
425, 3, 11, Status.WALL, 0.11939502647758558
426, 6, 49, Status.SNAKE, 0.11879805134519765
427, 0, 5, Status.WALL, 0.11820406108847166
428, 3, 28, Status.SNAKE, 0.1176130407830293
429, 1, 8, Status.WALL, 0.11702497557911415
430, 3, 26, Status.SNAKE, 0.11643985070121858
431, 4, 33, Status.SNAKE, 0.11585765144771248
432, 7, 49, Status.SNAKE, 0.11527836319047392
433, 2, 20, Status.SNAKE, 0.11470197137452155
434, 2, 10, Status.SNAKE, 0.11412846151764894
435, 4, 27, Status.SNAKE, 0.1135578192100607
436, 5, 60, Status.SNAKE, 0.11299003011401039
437, 3, 19, Status.SNAKE, 0.11242507996344034
438, 10, 70, Status.SNAKE, 0.11186295456362313
439, 3, 29, Status.SNAKE, 0.11130363979080501
440, 5, 38, Status.SNAKE, 0.11074712159185099
441, 1, 20, Status.WALL, 0.11019338598389174
442, 4, 35, Status.SNAKE, 0.10964241905397228
443, 2, 19, Status.SNAKE, 0.10909420695870241
444, 6, 36, Status.WALL, 0.1085487359239089
445, 3, 36, Status.SNAKE, 0.10800599224428936
446, 4, 35, Status.SNAKE, 0.10746596228306791
447, 3, 29, Status.SNAKE, 0.10692863247165257
448, 3, 24, Status.SNAKE, 0.1063939893092943
449, 9, 55, Status.WALL, 0.10586201936274783
450, 1, 8, Status.WALL, 0.10533270926593409
451, 2, 10, Status.SNAKE, 0.10480604571960442
452, 12, 118, Status.WALL, 0.1042820154910064
453, 3, 24, Status.WALL, 0.10376060541355137
454, 5, 59, Status.WALL, 0.1032418023864836
455, 3, 27, Status.SNAKE, 0.10272559337455119
456, 1, 23, Status.WALL, 0.10221196540767843
457, 3, 16, Status.SNAKE, 0.10170090558064004
458, 6, 55, Status.WALL, 0.10119240105273684
459, 4, 25, Status.WALL, 0.10068643904747315
460, 6, 31, Status.SNAKE, 0.10018300685223579
461, 4, 35, Status.SNAKE, 0.0996820918179746
462, 7, 53, Status.SNAKE, 0.09918368135888474
463, 5, 38, Status.SNAKE, 0.09868776295209031
464, 0, 4, Status.WALL, 0.09819432413732986
465, 2, 10, Status.SNAKE, 0.09770335251664321
466, 1, 13, Status.WALL, 0.09721483575406
467, 5, 24, Status.WALL, 0.09672876157528969
468, 5, 56, Status.SNAKE, 0.09624511776741324
469, 2, 14, Status.SNAKE, 0.09576389217857617
470, 2, 24, Status.SNAKE, 0.09528507271768329
471, 16, 97, Status.SNAKE, 0.09480864735409487
472, 9, 70, Status.SNAKE, 0.0943346041173244
473, 2, 13, Status.SNAKE, 0.09386293109673778
474, 4, 33, Status.SNAKE, 0.09339361644125409
475, 1, 6, Status.SNAKE, 0.09292664835904782
476, 1, 10, Status.SNAKE, 0.09246201511725258
477, 1, 13, Status.WALL, 0.09199970504166631
478, 3, 22, Status.WALL, 0.09153970651645797
479, 11, 67, Status.SNAKE, 0.09108200798387568
480, 3, 17, Status.WALL, 0.0906265979439563
481, 9, 55, Status.SNAKE, 0.09017346495423652
482, 1, 8, Status.WALL, 0.08972259762946533
483, 4, 25, Status.WALL, 0.089273984641318
484, 6, 42, Status.SNAKE, 0.0888276147181114
485, 3, 24, Status.WALL, 0.08838347664452084
486, 4, 36, Status.SNAKE, 0.08794155926129824
487, 3, 23, Status.SNAKE, 0.08750185146499175
488, 3, 29, Status.SNAKE, 0.08706434220766679
489, 12, 84, Status.SNAKE, 0.08662902049662846
490, 7, 64, Status.SNAKE, 0.08619587539414532
491, 6, 39, Status.SNAKE, 0.08576489601717459
492, 1, 10, Status.WALL, 0.08533607153708872
493, 1, 9, Status.WALL, 0.08490939117940327
494, 4, 24, Status.SNAKE, 0.08448484422350626
495, 7, 61, Status.SNAKE, 0.08406242000238873
496, 8, 66, Status.WALL, 0.08364210790237678
497, 3, 34, Status.WALL, 0.0832238973628649
498, 1, 7, Status.SNAKE, 0.08280777787605056
499, 5, 26, Status.SNAKE, 0.08239373898667031
500, 2, 8, Status.WALL, 0.08198177029173696
501, 3, 31, Status.WALL, 0.08157186144027828
502, 8, 68, Status.SNAKE, 0.0811640021330769
503, 5, 46, Status.SNAKE, 0.08075818212241151
504, 1, 17, Status.WALL, 0.08035439121179945
505, 10, 59, Status.SNAKE, 0.07995261925574046
506, 2, 18, Status.WALL, 0.07955285615946175
507, 1, 3, Status.SNAKE, 0.07915509187866444
508, 7, 50, Status.SNAKE, 0.07875931641927113
509, 6, 49, Status.WALL, 0.07836551983717477
510, 0, 8, Status.WALL, 0.07797369223798889
511, 8, 33, Status.SNAKE, 0.07758382377679894
512, 8, 71, Status.SNAKE, 0.07719590465791494
513, 1, 17, Status.WALL, 0.07680992513462537
514, 6, 38, Status.SNAKE, 0.07642587550895225
515, 1, 16, Status.WALL, 0.07604374613140748
516, 3, 15, Status.SNAKE, 0.07566352740075044
517, 10, 60, Status.SNAKE, 0.07528520976374668
518, 5, 42, Status.SNAKE, 0.07490878371492794
519, 3, 35, Status.SNAKE, 0.0745342397963533
520, 3, 21, Status.WALL, 0.07416156859737154
521, 5, 24, Status.SNAKE, 0.07379076075438468
522, 9, 69, Status.SNAKE, 0.07342180695061275
523, 9, 73, Status.WALL, 0.07305469791585968
524, 1, 6, Status.WALL, 0.07268942442628039
525, 11, 71, Status.WALL, 0.07232597730414898
526, 3, 19, Status.SNAKE, 0.07196434741762824
527, 8, 59, Status.SNAKE, 0.0716045256805401
528, 6, 43, Status.SNAKE, 0.0712465030521374
529, 3, 31, Status.WALL, 0.0708902705368767
530, 11, 68, Status.SNAKE, 0.07053581918419231
531, 0, 5, Status.WALL, 0.07018314008827135
532, 5, 30, Status.SNAKE, 0.06983222438783
533, 14, 87, Status.SNAKE, 0.06948306326589085
534, 5, 35, Status.WALL, 0.0691356479495614
535, 9, 74, Status.SNAKE, 0.06878996970981359
536, 5, 26, Status.SNAKE, 0.06844601986126451
537, 4, 27, Status.SNAKE, 0.06810378976195819
538, 2, 16, Status.WALL, 0.0677632708131484
539, 2, 8, Status.SNAKE, 0.06742445445908266
540, 7, 24, Status.SNAKE, 0.06708733218678724
541, 5, 46, Status.WALL, 0.0667518955258533
