Episode,Score,Total Steps,Death
223,0,7,WALL
224,0,5,WALL
225,0,1,SNAKE
226,0,5,WALL
227,0,13,WALL
228,0,1,SNAKE
229,0,1,SNAKE
230,0,10,WALL
231,0,13,WALL
232,1,8,WALL
233,0,1,SNAKE
234,0,7,WALL
235,1,7,WALL
236,0,1,SNAKE
237,0,13,WALL
238,0,10,WALL
239,0,14,WALL
240,0,8,WALL
241,0,11,WALL
242,0,10,WALL
243,0,1,SNAKE
244,1,11,WALL
245,0,37,WALL
246,0,1,SNAKE
247,0,7,WALL
248,0,1,SNAKE
249,0,15,WALL
250,0,1,SNAKE
251,0,31,WALL
252,0,20,WALL
253,0,1,SNAKE
254,0,1,SNAKE
255,0,10,WALL
256,0,12,WALL
257,0,15,WALL
258,0,1,SNAKE
259,0,8,WALL
260,1,7,WALL
261,0,1,SNAKE
262,0,16,WALL
263,0,1,SNAKE
264,0,1,SNAKE
265,0,1,SNAKE
266,1,7,WALL
267,0,1,SNAKE
268,0,1,SNAKE
269,0,9,WALL
270,0,16,WALL
271,0,1,SNAKE
272,0,1,SNAKE
273,0,1,SNAKE
274,0,1,SNAKE
275,0,1,SNAKE
276,0,1,SNAKE
277,0,31,WALL
278,1,7,SNAKE
279,0,11,WALL
280,0,1,SNAKE
281,0,32,WALL
282,0,1,SNAKE
283,0,8,WALL
284,0,22,WALL
285,0,1,SNAKE
286,0,15,WALL
287,0,1,SNAKE
288,0,7,WALL
289,0,14,WALL
290,0,9,WALL
291,0,12,WALL
292,0,25,WALL
293,0,7,WALL
294,0,8,WALL
295,0,12,WALL
296,0,24,WALL
297,0,7,WALL
298,0,1,SNAKE
299,0,1,SNAKE
300,0,1,SNAKE
301,0,7,WALL
302,0,1,SNAKE
303,1,9,WALL
304,0,1,SNAKE
305,0,9,WALL
306,0,9,WALL
307,0,7,WALL
308,0,1,SNAKE
309,0,1,SNAKE
310,0,6,WALL
311,0,8,WALL
312,1,8,WALL
313,0,10,WALL
314,0,1,SNAKE
315,0,21,WALL
316,0,11,WALL
317,0,1,SNAKE
318,0,20,WALL
319,0,1,SNAKE
320,0,10,WALL
321,0,1,SNAKE
322,0,9,WALL
323,0,7,WALL
324,0,1,SNAKE
325,0,7,WALL
326,0,7,WALL
327,0,1,SNAKE
328,0,10,WALL
329,0,7,WALL
330,0,1,SNAKE
331,0,13,WALL
332,0,1,SNAKE
333,0,8,WALL
334,1,18,SNAKE
335,0,20,WALL
336,1,16,WALL
337,0,19,WALL
338,0,1,SNAKE
339,1,19,WALL
340,0,13,WALL
341,0,1,SNAKE
342,0,19,WALL
343,1,14,SNAKE
344,0,1,SNAKE
345,0,8,WALL
346,0,1,SNAKE
347,0,13,WALL
348,0,5,WALL
349,0,19,WALL
350,0,8,WALL
351,0,11,WALL
352,2,45,WALL
353,1,15,WALL
354,0,24,WALL
355,0,10,WALL
356,0,6,WALL
357,1,19,SNAKE
358,0,12,WALL
359,0,25,WALL
360,1,14,WALL
361,0,1,SNAKE
362,0,1,SNAKE
363,0,1,SNAKE
364,0,27,WALL
365,0,1,SNAKE
366,0,35,WALL
367,0,19,WALL
368,1,6,WALL
369,0,12,WALL
370,1,11,SNAKE
371,0,36,WALL
372,0,6,WALL
373,0,8,WALL
374,0,1,SNAKE
375,0,11,WALL
376,0,7,WALL
377,0,7,WALL
378,0,9,WALL
379,0,14,WALL
380,0,1,SNAKE
381,0,1,SNAKE
382,0,8,WALL
383,0,4,WALL
384,0,1,SNAKE
385,1,9,WALL
386,0,19,WALL
387,0,5,WALL
388,0,1,SNAKE
389,0,22,WALL
390,0,1,SNAKE
391,0,1,SNAKE
392,0,1,SNAKE
393,0,14,WALL
394,2,29,WALL
395,1,5,SNAKE
396,0,7,WALL
397,1,11,WALL
398,0,28,WALL
399,0,20,WALL
400,0,26,WALL
401,0,1,SNAKE
402,0,8,WALL
403,1,15,WALL
404,1,9,WALL
405,0,10,WALL
406,0,7,WALL
407,0,17,WALL
408,0,1,SNAKE
409,0,1,SNAKE
410,0,6,WALL
411,0,8,WALL
412,0,1,SNAKE
413,0,1,SNAKE
414,0,1,SNAKE
415,0,16,WALL
416,0,13,WALL
417,0,1,SNAKE
418,0,1,SNAKE
419,0,10,WALL
420,0,17,WALL
421,0,12,WALL
422,0,1,SNAKE
423,0,15,WALL
424,0,11,WALL
425,0,16,WALL
426,0,1,SNAKE
427,1,6,SNAKE
428,0,31,WALL
429,0,17,WALL
430,0,1,SNAKE
431,0,14,WALL
432,0,9,WALL
433,0,7,WALL
434,0,6,WALL
435,0,22,WALL
436,0,11,WALL
437,0,6,WALL
438,0,20,WALL
439,0,6,WALL
440,0,1,SNAKE
441,0,53,WALL
442,0,1,SNAKE
443,0,1,SNAKE
444,0,15,WALL
445,0,20,WALL
446,0,13,WALL
447,0,1,SNAKE
448,0,11,WALL
449,0,22,WALL
450,0,29,WALL
451,0,19,WALL
452,1,8,SNAKE
453,0,20,WALL
454,0,14,WALL
455,0,19,WALL
456,0,30,WALL
457,0,1,SNAKE
458,0,1,SNAKE
459,0,15,WALL
460,0,27,WALL
461,0,1,SNAKE
462,0,6,WALL
463,0,21,WALL
464,0,1,SNAKE
465,0,1,SNAKE
466,0,1,SNAKE
467,0,8,WALL
468,0,1,SNAKE
469,0,15,WALL
470,0,21,WALL
471,0,1,SNAKE
472,0,1,SNAKE
473,0,1,SNAKE
474,0,19,WALL
475,0,13,WALL
476,1,17,WALL
477,0,43,WALL
478,0,1,SNAKE
479,1,5,WALL
480,0,1,SNAKE
481,0,1,SNAKE
482,0,6,WALL
483,1,32,SNAKE
484,0,1,SNAKE
485,0,25,WALL
486,0,52,WALL
487,0,5,WALL
488,1,5,SNAKE
489,0,1,SNAKE
490,0,5,WALL
491,0,1,SNAKE
492,0,7,WALL
493,0,1,SNAKE
494,1,13,WALL
495,0,1,SNAKE
496,0,19,WALL
497,0,10,WALL
498,0,21,WALL
499,0,1,SNAKE
500,0,1,SNAKE
501,0,16,WALL
502,0,12,WALL
503,0,1,SNAKE
504,1,4,SNAKE
505,0,7,WALL
506,0,1,SNAKE
507,1,6,SNAKE
508,1,13,SNAKE
509,0,1,SNAKE
510,0,1,SNAKE
511,0,6,WALL
512,0,5,WALL
513,1,14,WALL
514,0,9,WALL
515,0,6,WALL
516,0,1,SNAKE
517,0,4,WALL
518,1,10,WALL
519,0,23,WALL
520,1,10,WALL
521,0,12,WALL
522,1,32,WALL
523,0,6,WALL
524,0,8,WALL
525,0,1,SNAKE
526,0,23,WALL
527,0,1,SNAKE
528,0,16,WALL
529,0,16,WALL
530,0,7,WALL
531,0,11,WALL
532,0,19,WALL
533,0,38,WALL
534,0,100,WALL
535,0,9,WALL
536,0,1,SNAKE
537,0,10,WALL
538,0,27,WALL
539,0,5,WALL
540,0,1,SNAKE
541,1,13,WALL
542,0,1,SNAKE
543,0,5,WALL
544,0,12,WALL
545,0,1,SNAKE
546,0,1,SNAKE
547,0,12,WALL
548,0,7,WALL
549,0,8,WALL
550,0,10,WALL
551,0,18,WALL
552,0,5,WALL
553,0,14,WALL
554,0,12,WALL
555,0,17,WALL
556,0,1,SNAKE
557,0,26,WALL
558,0,1,SNAKE
559,0,5,WALL
560,0,1,SNAKE
561,0,5,WALL
562,1,20,WALL
563,0,1,SNAKE
564,0,1,SNAKE
565,0,1,SNAKE
566,0,1,SNAKE
567,0,11,WALL
568,0,1,SNAKE
569,0,7,WALL
570,0,13,WALL
571,0,15,WALL
572,1,5,SNAKE
573,0,15,WALL
574,0,13,WALL
575,0,4,WALL
576,0,20,WALL
577,0,8,WALL
578,0,9,WALL
579,0,1,SNAKE
580,0,8,WALL
581,0,1,SNAKE
582,0,1,SNAKE
583,0,25,WALL
584,0,9,WALL
585,1,14,SNAKE
586,0,17,WALL
587,1,25,SNAKE
588,0,10,WALL
589,0,1,SNAKE
590,0,5,WALL
591,0,6,WALL
592,0,10,WALL
593,0,1,SNAKE
594,1,7,SNAKE
595,0,16,WALL
596,1,11,WALL
597,0,8,WALL
598,0,13,WALL
599,0,10,WALL
600,0,20,WALL
601,0,8,WALL
602,0,1,SNAKE
603,0,14,WALL
604,1,13,WALL
605,0,14,WALL
606,1,6,WALL
607,0,26,WALL
608,0,8,WALL
609,0,11,WALL
610,1,8,WALL
611,0,6,WALL
612,0,1,SNAKE
613,0,1,SNAKE
614,0,15,WALL
615,0,1,SNAKE
616,0,6,WALL
617,0,6,WALL
618,0,13,WALL
619,0,1,SNAKE
620,2,7,WALL
621,0,1,SNAKE
622,0,7,WALL
623,0,1,SNAKE
624,0,42,WALL
625,0,1,SNAKE
626,1,18,SNAKE
627,0,1,SNAKE
628,0,11,WALL
629,0,7,WALL
630,0,19,WALL
631,0,13,WALL
632,0,17,WALL
633,0,5,WALL
634,0,1,SNAKE
635,0,1,SNAKE
636,0,12,WALL
637,0,28,WALL
638,0,22,WALL
639,1,12,SNAKE
640,0,1,SNAKE
641,0,21,WALL
642,0,8,WALL
643,0,1,SNAKE
644,0,12,WALL
645,0,17,WALL
646,0,14,WALL
647,0,1,SNAKE
648,0,27,WALL
649,0,18,WALL
650,0,9,WALL
651,0,1,SNAKE
652,0,7,WALL
653,0,4,WALL
654,0,5,WALL
655,1,6,WALL
656,0,1,SNAKE
657,0,12,WALL
658,1,18,WALL
659,0,1,SNAKE
660,0,1,SNAKE
661,0,7,WALL
662,0,1,SNAKE
663,0,1,SNAKE
664,0,8,WALL
665,0,10,WALL
666,0,9,WALL
667,0,1,SNAKE
668,0,1,SNAKE
669,0,32,WALL
670,0,1,SNAKE
671,0,19,WALL
672,1,6,SNAKE
673,0,1,SNAKE
674,1,9,WALL
675,0,26,WALL
676,0,6,WALL
677,0,1,SNAKE
678,0,1,SNAKE
679,0,9,WALL
680,0,1,SNAKE
681,0,1,SNAKE
682,0,13,WALL
683,0,17,WALL
684,0,1,SNAKE
685,0,15,WALL
686,0,1,SNAKE
687,0,29,WALL
688,0,10,WALL
689,0,7,WALL
690,0,1,SNAKE
691,1,33,WALL
692,0,1,SNAKE
693,0,1,SNAKE
694,0,1,SNAKE
695,0,1,SNAKE
696,0,9,WALL
697,0,1,SNAKE
698,0,33,WALL
699,0,8,WALL
700,0,1,SNAKE
701,0,1,SNAKE
702,0,1,SNAKE
703,0,35,WALL
704,1,37,WALL
705,0,11,WALL
706,0,12,WALL
707,0,1,SNAKE
708,0,1,SNAKE
709,0,1,SNAKE
710,1,24,WALL
711,1,9,WALL
712,0,1,SNAKE
713,0,6,WALL
714,0,16,WALL
715,0,7,WALL
716,0,6,WALL
717,0,1,SNAKE
718,1,20,WALL
719,0,1,SNAKE
720,1,13,SNAKE
721,0,1,SNAKE
722,1,12,WALL
723,0,8,WALL
724,0,9,WALL
725,0,1,SNAKE
726,2,18,WALL
727,0,5,WALL
728,0,34,WALL
729,0,14,WALL
730,0,11,WALL
731,0,10,WALL
732,1,9,WALL
733,0,1,SNAKE
734,0,10,WALL
735,0,16,WALL
736,0,7,WALL
737,0,1,SNAKE
738,0,13,WALL
739,0,10,WALL
740,0,9,WALL
741,1,6,SNAKE
742,0,1,SNAKE
743,0,1,SNAKE
744,0,7,WALL
745,0,17,WALL
746,0,1,SNAKE
747,1,11,WALL
748,1,29,WALL
749,0,1,SNAKE
750,0,1,SNAKE
751,0,29,WALL
752,0,24,WALL
753,0,18,WALL
754,0,1,SNAKE
755,0,7,WALL
756,0,1,SNAKE
757,0,6,WALL
758,1,11,WALL
759,0,6,WALL
760,0,7,WALL
761,0,1,SNAKE
762,0,6,WALL
763,0,21,WALL
764,0,12,WALL
765,0,1,SNAKE
766,0,23,WALL
767,0,8,WALL
768,0,1,SNAKE
769,0,1,SNAKE
770,0,17,WALL
771,0,1,SNAKE
772,0,18,WALL
773,0,7,WALL
774,0,1,SNAKE
775,0,4,WALL
776,0,1,SNAKE
777,0,1,SNAKE
778,0,21,WALL
779,0,8,WALL
780,0,6,WALL
781,0,1,SNAKE
782,0,12,WALL
783,0,15,WALL
784,0,22,WALL
785,0,17,WALL
786,0,15,WALL
787,0,32,WALL
788,0,1,SNAKE
789,0,7,WALL
790,0,13,WALL
791,0,12,WALL
792,0,1,SNAKE
793,0,8,WALL
794,0,10,WALL
795,1,9,WALL
796,1,6,WALL
797,0,1,SNAKE
798,0,1,SNAKE
799,0,1,SNAKE
800,0,1,SNAKE
801,0,1,SNAKE
802,0,1,SNAKE
803,1,5,WALL
804,0,9,WALL
805,0,1,SNAKE
806,0,1,SNAKE
807,0,1,SNAKE
808,1,18,WALL
809,0,1,SNAKE
810,0,6,WALL
811,0,7,WALL
812,0,5,WALL
813,0,14,WALL
814,0,1,SNAKE
815,0,1,SNAKE
816,1,7,WALL
817,0,1,SNAKE
818,0,6,WALL
819,0,1,SNAKE
820,0,20,WALL
821,0,6,WALL
822,0,20,WALL
823,0,11,WALL
824,1,11,WALL
825,0,20,WALL
826,0,1,SNAKE
827,0,1,SNAKE
828,0,7,WALL
829,0,8,WALL
830,0,1,SNAKE
831,0,1,SNAKE
832,0,7,WALL
833,0,6,WALL
834,0,6,WALL
835,0,1,SNAKE
836,0,6,WALL
837,0,13,WALL
838,1,9,WALL
839,0,15,WALL
840,0,6,WALL
841,0,7,WALL
842,0,8,WALL
843,0,8,WALL
844,1,10,WALL
845,0,1,SNAKE
846,0,1,SNAKE
847,0,8,WALL
848,0,9,WALL
849,0,7,WALL
850,1,7,SNAKE
851,0,17,WALL
852,0,1,SNAKE
853,0,6,WALL
854,0,18,WALL
855,0,19,WALL
856,0,1,SNAKE
857,0,17,WALL
858,0,9,WALL
859,0,1,SNAKE
860,0,5,WALL
861,0,1,SNAKE
862,1,8,WALL
863,0,8,WALL
864,0,13,WALL
865,0,6,WALL
866,0,10,WALL
867,0,5,WALL
868,0,1,SNAKE
869,1,11,SNAKE
870,0,1,SNAKE
871,0,32,WALL
872,0,19,WALL
873,0,10,WALL
874,0,20,WALL
875,0,1,SNAKE
876,0,14,WALL
877,1,17,WALL
878,0,8,WALL
879,2,12,SNAKE
880,0,12,WALL
881,0,5,WALL
882,0,1,SNAKE
883,0,17,WALL
884,1,7,SNAKE
885,0,27,WALL
886,0,20,WALL
887,0,1,SNAKE
888,1,9,WALL
889,0,1,SNAKE
890,0,28,WALL
891,0,1,SNAKE
892,0,10,WALL
893,0,1,SNAKE
894,0,1,SNAKE
895,0,1,SNAKE
896,0,7,WALL
897,0,1,SNAKE
898,0,20,WALL
899,0,6,WALL
900,0,19,WALL
901,0,5,WALL
902,0,1,SNAKE
903,1,24,SNAKE
904,0,7,WALL
905,0,6,WALL
906,0,9,WALL
907,0,6,WALL
908,0,6,WALL
909,0,7,WALL
910,0,19,WALL
911,0,23,WALL
912,0,1,SNAKE
913,0,1,SNAKE
914,0,1,SNAKE
915,0,17,WALL
916,0,23,WALL
917,0,17,WALL
918,0,14,WALL
919,0,1,SNAKE
920,0,6,WALL
921,0,17,WALL
922,0,6,WALL
923,0,7,WALL
924,0,1,SNAKE
925,0,5,WALL
926,0,17,WALL
927,0,1,SNAKE
928,0,1,SNAKE
929,0,14,WALL
930,0,44,WALL
931,0,8,WALL
932,0,6,WALL
933,0,11,WALL
934,0,10,WALL
935,0,6,WALL
936,0,1,SNAKE
937,0,9,WALL
938,0,1,SNAKE
939,0,1,SNAKE
940,0,5,WALL
941,0,1,SNAKE
942,0,1,SNAKE
943,0,13,WALL
944,0,15,WALL
945,0,10,WALL
946,0,1,SNAKE
947,0,1,SNAKE
948,0,16,WALL
949,0,13,WALL
950,0,45,WALL
951,0,1,SNAKE
952,0,51,WALL
953,0,4,WALL
954,0,13,WALL
955,0,9,WALL
956,1,12,WALL
957,1,7,SNAKE
958,0,1,SNAKE
959,0,10,WALL
960,0,1,SNAKE
961,0,1,SNAKE
962,0,1,SNAKE
963,0,6,WALL
964,0,1,SNAKE
965,0,1,SNAKE
966,0,16,WALL
967,0,16,WALL
968,0,1,SNAKE
969,0,14,WALL
970,0,1,SNAKE
971,0,6,WALL
972,0,1,SNAKE
973,0,1,SNAKE
974,0,16,WALL
975,1,22,WALL
976,0,14,WALL
977,0,17,WALL
978,0,6,WALL
979,0,1,SNAKE
980,0,11,WALL
981,0,14,WALL
982,0,1,SNAKE
983,0,6,WALL
984,0,4,WALL
985,0,6,WALL
986,0,10,WALL
987,0,6,WALL
988,0,1,SNAKE
989,0,14,WALL
990,0,24,WALL
991,0,12,WALL
992,0,34,WALL
993,1,15,WALL
994,0,5,WALL
995,0,1,SNAKE
996,0,10,WALL
997,0,19,WALL
998,0,6,WALL
999,0,1,SNAKE
1000,0,9,WALL
1001,0,15,WALL
1002,0,27,WALL
1003,0,16,WALL
1004,0,1,SNAKE
1005,0,7,WALL
1006,0,31,WALL
1007,0,1,SNAKE
1008,0,1,SNAKE
1009,0,18,WALL
1010,0,1,SNAKE
1011,0,1,SNAKE
1012,0,10,WALL
1013,1,9,WALL
1014,0,13,WALL
1015,0,42,WALL
1016,1,13,SNAKE
1017,0,1,SNAKE
1018,0,9,WALL
1019,0,23,WALL
1020,0,1,SNAKE
1021,0,1,SNAKE
1022,0,14,WALL
1023,0,20,WALL
1024,0,7,WALL
1025,0,27,WALL
1026,0,20,WALL
1027,0,15,WALL
1028,0,5,WALL
1029,0,1,SNAKE
1030,0,1,SNAKE
1031,0,1,SNAKE
1032,0,7,WALL
1033,0,35,WALL
1034,0,1,SNAKE
1035,0,5,WALL
1036,0,12,WALL
1037,0,1,SNAKE
1038,0,14,WALL
1039,0,7,WALL
1040,0,1,SNAKE
1041,0,1,SNAKE
1042,0,22,WALL
1043,0,11,WALL
1044,1,3,SNAKE
1045,0,8,WALL
1046,1,6,WALL
1047,0,9,WALL
1048,0,13,WALL
1049,0,9,WALL
1050,0,6,WALL
1051,1,6,WALL
1052,0,15,WALL
1053,0,12,WALL
1054,0,1,SNAKE
1055,0,24,WALL
1056,0,1,SNAKE
1057,0,17,WALL
1058,0,54,WALL
1059,0,8,WALL
1060,0,19,WALL
1061,0,9,WALL
1062,0,20,WALL
1063,0,1,SNAKE
1064,0,1,SNAKE
1065,0,9,WALL
1066,0,19,WALL
1067,0,7,WALL
1068,0,20,WALL
1069,0,7,WALL
1070,0,22,WALL
1071,0,7,WALL
1072,0,8,WALL
1073,0,15,WALL
1074,0,23,WALL
1075,0,1,SNAKE
1076,0,1,SNAKE
1077,0,1,SNAKE
1078,0,1,SNAKE
1079,1,8,SNAKE
1080,0,8,WALL
1081,0,25,WALL
1082,0,1,SNAKE
1083,2,7,SNAKE
1084,0,9,WALL
1085,0,9,WALL
1086,0,1,SNAKE
1087,0,7,WALL
1088,0,1,SNAKE
1089,0,10,WALL
1090,0,12,WALL
1091,0,19,WALL
1092,0,1,SNAKE
1093,0,1,SNAKE
1094,0,14,WALL
1095,0,1,SNAKE
1096,0,1,SNAKE
1097,1,9,WALL
1098,0,1,SNAKE
1099,0,17,WALL
1100,0,10,WALL
1101,0,7,WALL
1102,0,17,WALL
1103,0,1,SNAKE
1104,0,14,WALL
1105,0,23,WALL
1106,0,34,WALL
1107,0,7,WALL
1108,0,14,WALL
1109,0,6,WALL
1110,1,14,SNAKE
1111,0,5,WALL
1112,0,6,WALL
1113,0,1,SNAKE
1114,0,15,WALL
1115,0,22,WALL
1116,0,1,SNAKE
1117,0,9,WALL
1118,0,8,WALL
1119,0,23,WALL
1120,0,5,WALL
1121,0,6,WALL
1122,0,66,WALL
1123,0,1,SNAKE
1124,0,6,WALL
1125,0,15,WALL
1126,0,5,WALL
1127,0,16,WALL
1128,0,5,WALL
1129,1,6,SNAKE
1130,0,7,WALL
1131,0,20,WALL
1132,0,8,WALL
1133,1,15,WALL
1134,0,13,WALL
1135,0,6,WALL
1136,0,1,SNAKE
1137,1,16,SNAKE
1138,1,22,SNAKE
1139,0,1,SNAKE
1140,0,15,WALL
1141,0,8,WALL
1142,0,6,WALL
1143,0,1,SNAKE
1144,0,21,WALL
1145,0,5,WALL
1146,0,7,WALL
1147,0,10,WALL
1148,0,22,WALL
1149,1,33,SNAKE
1150,0,8,WALL
1151,0,1,SNAKE
1152,0,29,WALL
1153,0,10,WALL
1154,0,1,SNAKE
1155,0,1,SNAKE
1156,0,1,SNAKE
1157,0,1,SNAKE
1158,0,1,SNAKE
1159,0,7,WALL
1160,0,7,WALL
1161,0,37,WALL
1162,0,8,WALL
1163,0,12,WALL
1164,0,12,WALL
1165,0,1,SNAKE
1166,0,5,WALL
1167,0,1,SNAKE
1168,0,1,SNAKE
1169,0,22,WALL
1170,0,1,SNAKE
1171,0,1,SNAKE
1172,0,1,SNAKE
1173,0,6,WALL
1174,1,20,WALL
1175,0,35,WALL
1176,0,8,WALL
1177,0,1,SNAKE
1178,0,5,WALL
1179,0,6,WALL
1180,0,6,WALL
1181,0,1,SNAKE
1182,0,15,WALL
1183,0,34,WALL
1184,0,15,WALL
1185,0,7,WALL
1186,1,16,WALL
1187,0,1,SNAKE
1188,0,1,SNAKE
1189,0,1,SNAKE
1190,0,10,WALL
1191,0,1,SNAKE
1192,1,7,WALL
1193,0,11,WALL
1194,0,1,SNAKE
1195,0,12,WALL
1196,0,11,WALL
1197,0,4,WALL
1198,0,8,WALL
1199,0,20,WALL
1200,0,1,SNAKE
1201,1,24,SNAKE
1202,1,31,WALL
1203,0,7,WALL
1204,1,16,WALL
1205,0,1,SNAKE
1206,0,1,SNAKE
1207,0,1,SNAKE
1208,1,20,SNAKE
1209,0,1,SNAKE
1210,0,6,WALL
1211,0,8,WALL
1212,0,24,WALL
1213,0,7,WALL
1214,0,1,SNAKE
1215,0,1,SNAKE
1216,0,1,SNAKE
1217,0,9,WALL
1218,0,13,WALL
1219,0,13,WALL
1220,0,1,SNAKE
1221,1,14,SNAKE
1222,0,15,WALL
1223,0,1,SNAKE
1224,1,12,SNAKE
1225,0,19,WALL
1226,0,16,WALL
1227,0,1,SNAKE
1228,0,11,WALL
1229,0,13,WALL
1230,1,18,SNAKE
1231,0,1,SNAKE
1232,0,8,WALL
1233,0,5,WALL
1234,0,1,SNAKE
1235,0,5,WALL
1236,0,5,WALL
1237,0,1,SNAKE
1238,1,6,WALL
1239,0,24,WALL
1240,0,13,WALL
1241,1,31,WALL
1242,2,15,SNAKE
1243,0,8,WALL
1244,0,1,SNAKE
1245,0,8,WALL
1246,0,22,WALL
1247,0,1,SNAKE
1248,0,7,WALL
1249,0,10,WALL
1250,1,11,WALL
1251,0,1,SNAKE
1252,1,10,SNAKE
1253,0,9,WALL
1254,0,1,SNAKE
1255,0,6,WALL
1256,1,9,WALL
1257,0,1,SNAKE
1258,0,47,WALL
1259,0,1,SNAKE
1260,0,16,WALL
1261,0,21,WALL
1262,1,3,SNAKE
1263,0,1,SNAKE
1264,0,19,WALL
1265,0,15,WALL
1266,0,1,SNAKE
1267,0,1,SNAKE
1268,0,11,WALL
1269,0,7,WALL
1270,0,13,WALL
1271,0,7,WALL
1272,0,1,SNAKE
1273,0,12,WALL
1274,0,12,WALL
1275,0,1,SNAKE
1276,0,1,SNAKE
1277,1,13,WALL
1278,0,1,SNAKE
