Episode,Score,Total Steps,Death,Epsilon
273, 2, 19, Status.WALL, 0.25578670228422234
274, 4, 22, Status.SNAKE, 0.25450776877280124
275, 5, 32, Status.SNAKE, 0.2532352299289372
276, 1, 7, Status.SNAKE, 0.2519690537792925
277, 2, 29, Status.WALL, 0.2507092085103961
278, 3, 10, Status.WALL, 0.2494556624678441
279, 4, 35, Status.SNAKE, 0.24820838415550486
280, 0, 7, Status.WALL, 0.24696734223472733
281, 2, 14, Status.WALL, 0.2457325055235537
282, 2, 25, Status.WALL, 0.24450384299593592
283, 1, 13, Status.WALL, 0.24328132378095624
284, 1, 8, Status.SNAKE, 0.24206491716205145
285, 3, 19, Status.WALL, 0.2408545925762412
286, 8, 56, Status.SNAKE, 0.23965031961336
287, 3, 22, Status.SNAKE, 0.2384520680152932
288, 3, 23, Status.SNAKE, 0.23725980767521673
289, 2, 32, Status.WALL, 0.23607350863684065
290, 1, 15, Status.WALL, 0.23489314109365644
291, 2, 11, Status.SNAKE, 0.23371867538818816
292, 0, 6, Status.WALL, 0.23255008201124722
293, 3, 29, Status.SNAKE, 0.231387331601191
294, 4, 28, Status.SNAKE, 0.23023039494318503
295, 1, 6, Status.SNAKE, 0.2290792429684691
296, 3, 12, Status.WALL, 0.22793384675362674
297, 2, 19, Status.SNAKE, 0.22679417751985861
298, 4, 26, Status.SNAKE, 0.22566020663225933
299, 2, 21, Status.WALL, 0.22453190559909803
300, 2, 22, Status.SNAKE, 0.22340924607110255
301, 1, 7, Status.WALL, 0.22229219984074702
302, 0, 7, Status.WALL, 0.2211807388415433
303, 1, 15, Status.SNAKE, 0.22007483514733558
304, 3, 32, Status.SNAKE, 0.2189744609715989
305, 0, 7, Status.WALL, 0.2178795886667409
306, 4, 39, Status.SNAKE, 0.2167901907234072
307, 1, 15, Status.SNAKE, 0.21570623976979014
308, 5, 59, Status.SNAKE, 0.21462770857094118
309, 1, 7, Status.WALL, 0.21355457002808648
310, 6, 62, Status.WALL, 0.21248679717794605
311, 0, 16, Status.WALL, 0.21142436319205632
312, 0, 6, Status.WALL, 0.21036724137609603
313, 1, 8, Status.SNAKE, 0.20931540516921554
314, 1, 10, Status.SNAKE, 0.20826882814336947
315, 2, 23, Status.SNAKE, 0.20722748400265262
316, 1, 8, Status.WALL, 0.20619134658263935
317, 2, 11, Status.WALL, 0.20516038984972615
318, 7, 54, Status.SNAKE, 0.2041345879004775
319, 9, 55, Status.WALL, 0.2031139149609751
320, 1, 8, Status.SNAKE, 0.20209834538617025
321, 1, 16, Status.SNAKE, 0.2010878536592394
322, 2, 28, Status.WALL, 0.2000824143909432
323, 3, 17, Status.SNAKE, 0.19908200231898848
324, 3, 20, Status.WALL, 0.19808659230739353
325, 1, 9, Status.WALL, 0.19709615934585656
326, 3, 23, Status.SNAKE, 0.19611067854912728
327, 7, 63, Status.SNAKE, 0.19513012515638165
328, 4, 48, Status.SNAKE, 0.19415447453059972
329, 1, 9, Status.SNAKE, 0.19318370215794672
330, 1, 17, Status.WALL, 0.192217783647157
331, 10, 42, Status.WALL, 0.1912566947289212
332, 2, 18, Status.SNAKE, 0.1903004112552766
333, 2, 27, Status.WALL, 0.18934890919900021
334, 1, 10, Status.WALL, 0.18840216465300522
335, 6, 46, Status.SNAKE, 0.18746015382974018
336, 0, 11, Status.WALL, 0.1865228530605915
337, 2, 29, Status.WALL, 0.18559023879528855
338, 1, 20, Status.SNAKE, 0.1846622876013121
339, 2, 33, Status.WALL, 0.18373897616330553
340, 6, 39, Status.SNAKE, 0.182820281282489
341, 1, 3, Status.SNAKE, 0.18190617987607657
342, 3, 25, Status.WALL, 0.18099664897669618
343, 2, 19, Status.SNAKE, 0.1800916657318127
344, 2, 30, Status.SNAKE, 0.17919120740315364
345, 5, 27, Status.SNAKE, 0.17829525136613786
346, 3, 22, Status.WALL, 0.17740377510930716
347, 6, 52, Status.SNAKE, 0.17651675623376062
348, 2, 14, Status.SNAKE, 0.1756341724525918
349, 1, 7, Status.SNAKE, 0.17475600159032884
350, 3, 19, Status.SNAKE, 0.17388222158237718
351, 1, 9, Status.WALL, 0.1730128104744653
352, 1, 9, Status.SNAKE, 0.17214774642209296
353, 7, 54, Status.SNAKE, 0.1712870076899825
354, 16, 129, Status.WALL, 0.17043057265153258
355, 8, 58, Status.SNAKE, 0.16957841978827493
356, 3, 22, Status.WALL, 0.16873052768933355
357, 3, 21, Status.WALL, 0.1678868750508869
358, 4, 22, Status.SNAKE, 0.16704744067563246
359, 0, 7, Status.WALL, 0.1662122034722543
360, 2, 9, Status.WALL, 0.16538114245489302
361, 2, 16, Status.WALL, 0.16455423674261854
362, 4, 27, Status.SNAKE, 0.16373146555890544
363, 5, 43, Status.WALL, 0.16291280823111093
364, 4, 28, Status.SNAKE, 0.16209824418995536
365, 8, 58, Status.WALL, 0.16128775296900558
366, 1, 6, Status.WALL, 0.16048131420416054
367, 2, 29, Status.SNAKE, 0.15967890763313974
368, 7, 29, Status.SNAKE, 0.15888051309497406
369, 5, 34, Status.WALL, 0.1580861105294992
370, 1, 10, Status.WALL, 0.1572956799768517
371, 3, 22, Status.WALL, 0.15650920157696743
372, 2, 27, Status.WALL, 0.1557266555690826
373, 5, 36, Status.WALL, 0.1549480222912372
374, 7, 49, Status.WALL, 0.15417328217978102
375, 4, 29, Status.WALL, 0.1534024157688821
376, 5, 32, Status.WALL, 0.1526354036900377
377, 3, 24, Status.SNAKE, 0.1518722266715875
378, 5, 37, Status.SNAKE, 0.15111286553822956
379, 5, 21, Status.SNAKE, 0.15035730121053842
380, 1, 15, Status.WALL, 0.14960551470448571
381, 1, 6, Status.SNAKE, 0.14885748713096328
382, 5, 50, Status.SNAKE, 0.14811319969530845
383, 5, 40, Status.SNAKE, 0.1473726336968319
384, 3, 35, Status.SNAKE, 0.14663577052834775
385, 3, 34, Status.SNAKE, 0.14590259167570602
386, 3, 33, Status.SNAKE, 0.1451730787173275
387, 3, 33, Status.SNAKE, 0.14444721332374086
388, 0, 8, Status.WALL, 0.14372497725712216
389, 4, 34, Status.SNAKE, 0.14300635237083656
390, 4, 21, Status.WALL, 0.14229132060898236
391, 2, 29, Status.WALL, 0.14157986400593744
392, 4, 44, Status.SNAKE, 0.14087196468590776
393, 4, 20, Status.SNAKE, 0.14016760486247823
394, 2, 11, Status.SNAKE, 0.13946676683816583
395, 13, 81, Status.SNAKE, 0.138769433003975
396, 1, 5, Status.SNAKE, 0.13807558583895513
397, 1, 14, Status.SNAKE, 0.13738520790976036
398, 2, 35, Status.SNAKE, 0.13669828187021155
399, 2, 18, Status.WALL, 0.13601479046086049
400, 0, 9, Status.WALL, 0.1353347165085562
401, 7, 46, Status.SNAKE, 0.1346580429260134
402, 2, 21, Status.WALL, 0.13398475271138335
403, 5, 37, Status.SNAKE, 0.13331482894782642
404, 2, 12, Status.SNAKE, 0.13264825480308728
405, 2, 18, Status.SNAKE, 0.13198501352907185
406, 4, 33, Status.SNAKE, 0.1313250884614265
407, 8, 45, Status.WALL, 0.13066846301911936
408, 8, 63, Status.SNAKE, 0.13001512070402377
409, 1, 9, Status.WALL, 0.12936504510050365
410, 0, 9, Status.WALL, 0.12871821987500112
411, 3, 18, Status.SNAKE, 0.12807462877562611
412, 5, 38, Status.SNAKE, 0.12743425563174798
413, 4, 39, Status.SNAKE, 0.12679708435358925
414, 5, 37, Status.SNAKE, 0.1261630989318213
415, 9, 72, Status.SNAKE, 0.1255322834371622
416, 2, 17, Status.WALL, 0.12490462201997637
417, 1, 7, Status.WALL, 0.1242800989098765
418, 7, 59, Status.SNAKE, 0.12365869841532712
419, 12, 88, Status.WALL, 0.12304040492325048
420, 1, 8, Status.WALL, 0.12242520289863423
421, 3, 26, Status.SNAKE, 0.12181307688414106
422, 1, 11, Status.SNAKE, 0.12120401149972035
423, 13, 77, Status.WALL, 0.12059799144222175
424, 8, 52, Status.SNAKE, 0.11999500148501063
425, 8, 61, Status.SNAKE, 0.11939502647758558
426, 5, 40, Status.SNAKE, 0.11879805134519765
427, 0, 9, Status.WALL, 0.11820406108847166
428, 8, 53, Status.SNAKE, 0.1176130407830293
429, 1, 7, Status.WALL, 0.11702497557911415
430, 1, 5, Status.SNAKE, 0.11643985070121858
431, 1, 10, Status.WALL, 0.11585765144771248
432, 6, 40, Status.WALL, 0.11527836319047392
433, 1, 7, Status.WALL, 0.11470197137452155
434, 5, 41, Status.SNAKE, 0.11412846151764894
435, 2, 16, Status.WALL, 0.1135578192100607
436, 12, 89, Status.SNAKE, 0.11299003011401039
437, 1, 16, Status.WALL, 0.11242507996344034
438, 12, 97, Status.SNAKE, 0.11186295456362313
439, 5, 41, Status.WALL, 0.11130363979080501
440, 5, 15, Status.SNAKE, 0.11074712159185099
441, 7, 42, Status.SNAKE, 0.11019338598389174
442, 4, 34, Status.SNAKE, 0.10964241905397228
443, 2, 21, Status.WALL, 0.10909420695870241
444, 5, 36, Status.SNAKE, 0.1085487359239089
445, 14, 101, Status.SNAKE, 0.10800599224428936
446, 6, 37, Status.WALL, 0.10746596228306791
447, 2, 22, Status.WALL, 0.10692863247165257
448, 1, 5, Status.SNAKE, 0.1063939893092943
449, 12, 83, Status.SNAKE, 0.10586201936274783
450, 1, 13, Status.SNAKE, 0.10533270926593409
451, 6, 53, Status.WALL, 0.10480604571960442
452, 2, 26, Status.WALL, 0.1042820154910064
453, 3, 39, Status.WALL, 0.10376060541355137
454, 3, 27, Status.WALL, 0.1032418023864836
455, 13, 88, Status.SNAKE, 0.10272559337455119
456, 10, 64, Status.WALL, 0.10221196540767843
457, 4, 16, Status.WALL, 0.10170090558064004
458, 4, 30, Status.SNAKE, 0.10119240105273684
459, 6, 43, Status.SNAKE, 0.10068643904747315
460, 2, 20, Status.WALL, 0.10018300685223579
461, 2, 19, Status.WALL, 0.0996820918179746
462, 10, 69, Status.SNAKE, 0.09918368135888474
463, 7, 34, Status.SNAKE, 0.09868776295209031
464, 1, 8, Status.WALL, 0.09819432413732986
465, 7, 44, Status.SNAKE, 0.09770335251664321
466, 1, 7, Status.SNAKE, 0.09721483575406
467, 3, 15, Status.SNAKE, 0.09672876157528969
468, 1, 14, Status.WALL, 0.09624511776741324
469, 7, 42, Status.SNAKE, 0.09576389217857617
470, 1, 7, Status.WALL, 0.09528507271768329
471, 12, 97, Status.SNAKE, 0.09480864735409487
472, 4, 40, Status.WALL, 0.0943346041173244
473, 5, 34, Status.SNAKE, 0.09386293109673778
474, 9, 51, Status.SNAKE, 0.09339361644125409
475, 1, 9, Status.WALL, 0.09292664835904782
476, 4, 42, Status.WALL, 0.09246201511725258
477, 8, 59, Status.WALL, 0.09199970504166631
478, 4, 27, Status.SNAKE, 0.09153970651645797
479, 1, 13, Status.SNAKE, 0.09108200798387568
480, 4, 44, Status.SNAKE, 0.0906265979439563
481, 3, 29, Status.SNAKE, 0.09017346495423652
482, 7, 44, Status.SNAKE, 0.08972259762946533
483, 13, 71, Status.SNAKE, 0.089273984641318
484, 4, 29, Status.SNAKE, 0.0888276147181114
485, 4, 40, Status.WALL, 0.08838347664452084
486, 8, 63, Status.WALL, 0.08794155926129824
487, 9, 47, Status.SNAKE, 0.08750185146499175
488, 1, 12, Status.WALL, 0.08706434220766679
489, 4, 32, Status.WALL, 0.08662902049662846
490, 4, 25, Status.SNAKE, 0.08619587539414532
491, 6, 36, Status.WALL, 0.08576489601717459
492, 6, 51, Status.WALL, 0.08533607153708872
493, 3, 19, Status.SNAKE, 0.08490939117940327
494, 2, 28, Status.WALL, 0.08448484422350626
495, 6, 35, Status.SNAKE, 0.08406242000238873
496, 5, 37, Status.SNAKE, 0.08364210790237678
497, 7, 38, Status.SNAKE, 0.0832238973628649
498, 4, 22, Status.SNAKE, 0.08280777787605056
499, 13, 103, Status.SNAKE, 0.08239373898667031
500, 8, 62, Status.SNAKE, 0.08198177029173696
501, 3, 20, Status.SNAKE, 0.08157186144027828
502, 1, 16, Status.SNAKE, 0.0811640021330769
503, 5, 21, Status.WALL, 0.08075818212241151
504, 5, 34, Status.SNAKE, 0.08035439121179945
505, 8, 59, Status.SNAKE, 0.07995261925574046
506, 4, 25, Status.WALL, 0.07955285615946175
507, 3, 23, Status.SNAKE, 0.07915509187866444
508, 2, 17, Status.SNAKE, 0.07875931641927113
509, 1, 7, Status.WALL, 0.07836551983717477
510, 7, 75, Status.SNAKE, 0.07797369223798889
511, 10, 63, Status.SNAKE, 0.07758382377679894
512, 7, 55, Status.WALL, 0.07719590465791494
513, 5, 33, Status.SNAKE, 0.07680992513462537
514, 9, 54, Status.SNAKE, 0.07642587550895225
515, 17, 93, Status.SNAKE, 0.07604374613140748
516, 13, 96, Status.SNAKE, 0.07566352740075044
517, 3, 17, Status.WALL, 0.07528520976374668
518, 4, 37, Status.SNAKE, 0.07490878371492794
519, 6, 72, Status.WALL, 0.0745342397963533
520, 13, 66, Status.SNAKE, 0.07416156859737154
521, 1, 13, Status.WALL, 0.07379076075438468
522, 1, 5, Status.SNAKE, 0.07342180695061275
523, 9, 71, Status.WALL, 0.07305469791585968
524, 0, 6, Status.WALL, 0.07268942442628039
525, 0, 9, Status.WALL, 0.07232597730414898
526, 9, 58, Status.SNAKE, 0.07196434741762824
527, 2, 17, Status.SNAKE, 0.0716045256805401
528, 1, 7, Status.SNAKE, 0.0712465030521374
529, 7, 53, Status.WALL, 0.0708902705368767
530, 1, 20, Status.WALL, 0.07053581918419231
531, 6, 68, Status.SNAKE, 0.07018314008827135
532, 0, 6, Status.WALL, 0.06983222438783
533, 2, 7, Status.SNAKE, 0.06948306326589085
534, 11, 55, Status.SNAKE, 0.0691356479495614
535, 2, 19, Status.WALL, 0.06878996970981359
536, 10, 58, Status.SNAKE, 0.06844601986126451
537, 14, 73, Status.SNAKE, 0.06810378976195819
538, 9, 52, Status.SNAKE, 0.0677632708131484
539, 1, 24, Status.SNAKE, 0.06742445445908266
540, 8, 59, Status.SNAKE, 0.06708733218678724
541, 5, 42, Status.SNAKE, 0.0667518955258533
542, 5, 45, Status.SNAKE, 0.06641813604822402
